Region,Notes,Location code,Type of data,Year,Numero de Migrantes,Género
   Jordan,0,400,C R,2010.2,1370069,Mujeres
   Kuwait,0,414,C R,2010.2,562701,Mujeres
   Lebanon,0,422,B R,2010.2,380134,Mujeres
   Oman,0,512,C R,2010.2,157481,Mujeres
   Qatar,0,634,C,2010.2,249842,Mujeres
   Saudi Arabia,0,682,C R,2010.2,2496675,Mujeres
   State of Palestine*,5,275,B,2010.2,149180,Mujeres
   Syrian Arab Republic,0,760,C R,2010.2,872613,Mujeres
   Turkey,0,792,B R,2010.2,743881,Mujeres
   United Arab Emirates,0,784,C R,2010.2,1853251,Mujeres
   Yemen,0,887,C R,2010.2,132271,Mujeres
 EUROPE,0,908,0,2010.2,36540570,Mujeres
  Eastern Europe,0,923,0,2010.2,10075148,Mujeres
   Belarus,0,112,B,2010.2,590994,Mujeres
   Bulgaria,0,100,B,2010.2,42446,Mujeres
   Czechia,0,203,C,2010.2,162333,Mujeres
   Hungary,0,348,B,2010.2,226404,Mujeres
   Poland,0,616,B,2010.2,380154,Mujeres
   Republic of Moldova*,0,498,B,2010.2,77290,Mujeres
   Romania,0,642,B,2010.2,89544,Mujeres
   Russian Federation,0,643,B,2010.2,5680309,Mujeres
   Slovakia,0,703,B,2010.2,79381,Mujeres
   Ukraine*,0,804,B,2010.2,2746293,Mujeres
  Northern Europe,0,924,0,2010.2,5847081,Mujeres
   Channel Islands*,6,830,B,2010.2,40599,Mujeres
   Denmark*,7,208,B,2010.2,258743,Mujeres
   Estonia,0,233,B,2010.2,130246,Mujeres
   Faroe Islands*,8,234,B,2010.2,2396,Mujeres
   Finland*,0,246,B,2010.2,113376,Mujeres
   Iceland,0,352,B,2010.2,17472,Mujeres
   Ireland,0,372,B,2010.2,370102,Mujeres
   Isle of Man*,9,833,B,2010.2,22086,Mujeres
   Latvia,0,428,B,2010.2,189111,Mujeres
   Lithuania,0,440,B,2010.2,91166,Mujeres
   Norway*,0,578,B,2010.2,257366,Mujeres
   Sweden,0,752,B,2010.2,689210,Mujeres
   United Kingdom*,10,826,B,2010.2,3665208,Mujeres
  Southern Europe,0,925,0,2010.2,8329622,Mujeres
   Albania,0,8,B,2010.2,25883,Mujeres
   Andorra,0,20,C,2010.2,24766,Mujeres
   Bosnia and Herzegovina,0,70,I R,2010.2,20364,Mujeres
   Croatia,0,191,B,2010.2,304782,Mujeres
   Gibraltar*,11,292,B,2010.2,5198,Mujeres
   Greece,0,300,B,2010.2,680418,Mujeres
   Holy See*,0,336,I,2010.2,408,Mujeres
   Italy,0,380,B,2010.2,3124004,Mujeres
   Malta,0,470,B,2010.2,15890,Mujeres
   Montenegro,0,499,B,2010.2,46873,Mujeres
   North Macedonia,0,807,B,2010.2,75634,Mujeres
   Portugal,0,620,B,2010.2,391289,Mujeres
   San Marino,0,674,C,2010.2,2119,Mujeres
   Serbia*,0,688,B,2010.2,461518,Mujeres
   Slovenia,0,705,B,2010.2,108648,Mujeres
   Spain*,0,724,B,2010.2,3041828,Mujeres
  Western Europe,0,926,0,2010.2,12288719,Mujeres
   Austria,0,40,B,2010.2,667710,Mujeres
   Belgium,0,56,B,2010.2,776925,Mujeres
   France*,12,250,B,2010.2,3755459,Mujeres
   Germany,0,276,B,2010.2,4963574,Mujeres
   Liechtenstein,0,438,B,2010.2,11475,Mujeres
   Luxembourg,0,442,B,2010.2,81722,Mujeres
   Monaco,0,492,B,2010.2,10807,Mujeres
   Netherlands*,13,528,B,2010.2,951246,Mujeres
   Switzerland,0,756,B,2010.2,1069801,Mujeres
 LATIN AMERICA AND THE CARIBBEAN,0,904,0,2010.2,4187157,Mujeres
  Caribbean,0,915,0,2010.2,654333,Mujeres
   Anguilla*,14,660,B R,2010.2,2688,Mujeres
   Antigua and Barbuda,0,28,B R,2010.2,14624,Mujeres
   Aruba*,15,533,B R,2010.2,19016,Mujeres
   Bahamas,0,44,B R,2010.2,26862,Mujeres
   Barbados,0,52,B R,2010.2,18079,Mujeres
"   Bonaire, Sint Eustatius and Saba*",16,535,B,2010.2,0,Mujeres
   British Virgin Islands*,18,92,B R,2010.2,8781,Mujeres
   Cayman Islands*,19,136,C R,2010.2,11752,Mujeres
   Cuba,0,192,B,2010.2,4141,Mujeres
   Curaçao*,20,531,B R,2010.2,20434,Mujeres
   Dominica,0,212,B,2010.2,3910,Mujeres
   Dominican Republic,0,214,B R,2010.2,155671,Mujeres
   Grenada,0,308,B,2010.2,3517,Mujeres
   Guadeloupe*,21,312,B,2010.2,52174,Mujeres
   Haiti,0,332,B R,2010.2,7630,Mujeres
   Jamaica,0,388,B R,2010.2,11653,Mujeres
   Martinique*,22,474,B R,2010.2,33245,Mujeres
   Montserrat*,23,500,B,2010.2,627,Mujeres
   Puerto Rico*,24,630,B,2010.2,162030,Mujeres
   Saint Barthélemy*,0,652,0,2010.2,0,Mujeres
   Saint Kitts and Nevis,0,659,B R,2010.2,3439,Mujeres
   Saint Lucia,0,662,B R,2010.2,4673,Mujeres
   Saint Martin (French part)*,0,663,0,2010.2,0,Mujeres
   Saint Vincent and the Grenadines,0,670,B R,2010.2,2267,Mujeres
   Sint Maarten (Dutch part)*,25,534,B R,2010.2,13633,Mujeres
   Trinidad and Tobago,0,780,B R,2010.2,25074,Mujeres
   Turks and Caicos Islands*,26,796,B R,2010.2,8309,Mujeres
   United States Virgin Islands*,27,850,B,2010.2,29962,Mujeres
  Central America,0,916,0,2010.2,875999,Mujeres
   Belize,0,84,B R ,2010.2,22915,Mujeres
   Costa Rica,0,188,B R,2010.2,209724,Mujeres
   El Salvador,0,222,B R,2010.2,21185,Mujeres
   Guatemala,0,320,B R,2010.2,35467,Mujeres
   Honduras,0,340,B R,2010.2,12982,Mujeres
   Mexico,0,484,B R,2010.2,478931,Mujeres
   Nicaragua,0,558,B R,2010.2,18210,Mujeres
   Panama,0,591,B R,2010.2,76585,Mujeres
  South America,0,931,0,2010.2,2656825,Mujeres
   Argentina,0,32,B R,2010.2,974261,Mujeres
   Bolivia (Plurinational State of),0,68,B R,2010.2,58466,Mujeres
   Brazil,0,76,B R,2010.2,272719,Mujeres
   Chile,0,152,B,2010.2,197277,Mujeres
   Colombia,0,170,B,2010.2,61918,Mujeres
   Ecuador,0,218,B R,2010.2,181756,Mujeres
   Falkland Islands (Malvinas)*,28,238,B,2010.2,629,Mujeres
   French Guiana*,29,254,B R,2010.2,49724,Mujeres
   Guyana,0,328,B R,2010.2,3652,Mujeres
   Paraguay,0,600,B R,2010.2,76905,Mujeres
   Peru,0,604,B R,2010.2,48609,Mujeres
   Suriname,0,740,C R,2010.2,18055,Mujeres
   Uruguay,0,858,B R,2010.2,41768,Mujeres
   Venezuela (Bolivarian Republic of),0,862,B R,2010.2,671086,Mujeres
 NORTHERN AMERICA,0,905,0,2010.2,26026131,Mujeres
   Bermuda*,30,60,B,2010.2,9512,Mujeres
   Canada,0,124,B,2010.2,3524687,Mujeres
   Greenland*,31,304,B,2010.2,1972,Mujeres
   Saint Pierre and Miquelon*,32,666,B,2010.2,486,Mujeres
   United States of America*,33,840,B,2010.2,22489474,Mujeres
 OCEANIA ,0,909,0,2010.2,3589063,Mujeres
  Australia and New Zealand,0,927,0,2010.2,3449346,Mujeres
   Australia*,0,36,B,2010.2,2960950,Mujeres
   New Zealand*,34,554,B,2010.2,488396,Mujeres
  Melanesia,0,928,0,2010.2,49163,Mujeres
   Fiji,0,242,B R,2010.2,6214,Mujeres
   New Caledonia*,0,540,B,2010.2,28272,Mujeres
   Papua New Guinea,0,598,C R,2010.2,11959,Mujeres
   Solomon Islands,0,90,B R,2010.2,1214,Mujeres
   Vanuatu,0,548,B R,2010.2,1504,Mujeres
  Micronesia,0,954,0,2010.2,56989,Mujeres
   Guam*,35,316,B,2010.2,36492,Mujeres
   Kiribati,0,296,B,2010.2,1356,Mujeres
   Marshall Islands,0,584,B,2010.2,1194,Mujeres
   Micronesia (Fed. States of),0,583,B,2010.2,1303,Mujeres
   Nauru,0,520,C R,2010.2,420,Mujeres
   Northern Mariana Islands*,36,580,B,2010.2,13945,Mujeres
   Palau,0,585,B,2010.2,2279,Mujeres
  Polynesia*,0,957,0,2010.2,33565,Mujeres
   American Samoa*,0,16,B,2010.2,11457,Mujeres
   Cook Islands*,37,184,B R,2010.2,1874,Mujeres
   French Polynesia*,38,258,B R,2010.2,13603,Mujeres
   Niue*,39,570,B,2010.2,270,Mujeres
   Samoa,0,882,B R,2010.2,2528,Mujeres
   Tokelau*,40,772,B R,2010.2,585,Mujeres
   Tonga,0,776,B R,2010.2,2104,Mujeres
   Tuvalu,0,798,C,2010.2,99,Mujeres
   Wallis and Futuna Islands*,41,876,B R,2010.2,1045,Mujeres
 AFRICA,0,903,0,2015.2,10720794,Mujeres
  Eastern Africa,0,910,0,2015.2,3319579,Mujeres
   Burundi,0,108,B R,2015.2,151329,Mujeres
   Comoros,0,174,B,2015.2,6484,Mujeres
   Djibouti,0,262,B R,2015.2,53270,Mujeres
   Eritrea,0,232,I R,2015.2,7108,Mujeres
   Ethiopia,0,231,B R,2015.2,570233,Mujeres
   Kenya,0,404,B R,2015.2,563977,Mujeres
   Madagascar,0,450,C R,2015.2,13805,Mujeres
   Malawi,0,454,B R,2015.2,103639,Mujeres
   Mauritius*,0,480,C,2015.2,12753,Mujeres
   Mayotte*,1,175,B R,2015.2,43729,Mujeres
   Mozambique,0,508,B R,2015.2,166284,Mujeres
   Réunion*,2,638,B,2015.2,62672,Mujeres
   Rwanda,0,646,B R,2015.2,258320,Mujeres
   Seychelles,0,690,B,2015.2,3837,Mujeres
   Somalia,0,706,I R,2015.2,19406,Mujeres
   South Sudan,0,728,B R,2015.2,413168,Mujeres
   Uganda,0,800,B R,2015.2,435330,Mujeres
   United Republic of Tanzania*,0,834,B R,2015.2,193950,Mujeres
   Zambia,0,894,B R,2015.2,65456,Mujeres
   Zimbabwe,0,716,B R,2015.2,174829,Mujeres
  Middle Africa,0,911,0,2015.2,1650942,Mujeres
   Angola,0,24,B R,2015.2,327543,Mujeres
   Cameroon,0,120,B R,2015.2,257035,Mujeres
   Central African Republic,0,140,C R,2015.2,38421,Mujeres
   Chad,0,148,B R,2015.2,251328,Mujeres
   Congo,0,178,B R,2015.2,176378,Mujeres
   Democratic Republic of the Congo,0,180,B R,2015.2,416052,Mujeres
   Equatorial Guinea,0,226,C,2015.2,48084,Mujeres
   Gabon,0,266,C R,2015.2,134904,Mujeres
   Sao Tome and Principe,0,678,C,2015.2,1197,Mujeres
  Northern Africa,0,912,0,2015.2,865226,Mujeres
   Algeria,0,12,B R,2015.2,112951,Mujeres
   Egypt,0,818,B R,2015.2,146208,Mujeres
   Libya,0,434,C R,2015.2,221993,Mujeres
   Morocco,0,504,C R,2015.2,46037,Mujeres
   Sudan,3,729,B R,2015.2,308638,Mujeres
   Tunisia,0,788,C R,2015.2,27279,Mujeres
   Western Sahara,0,732,I,2015.2,2120,Mujeres
  Southern Africa,0,913,0,2015.2,1571935,Mujeres
   Botswana,0,72,B R,2015.2,44402,Mujeres
   Eswatini,0,748,B R,2015.2,15725,Mujeres
   Lesotho,0,426,C R,2015.2,4115,Mujeres
   Namibia,0,516,B R,2015.2,46879,Mujeres
   South Africa,0,710,B R,2015.2,1460814,Mujeres
  Western Africa,0,914,0,2015.2,3313112,Mujeres
   Benin,0,204,C B R,2015.2,194228,Mujeres
   Burkina Faso,0,854,B R,2015.2,369348,Mujeres
   Cabo Verde,0,132,B R,2015.2,7377,Mujeres
   Côte d'Ivoire,0,384,C B R,2015.2,1102503,Mujeres
   Gambia,0,270,B R,2015.2,91039,Mujeres
   Ghana,0,288,B R,2015.2,193718,Mujeres
   Guinea,0,324,C B R,2015.2,52464,Mujeres
   Guinea-Bissau,0,624,B R,2015.2,11507,Mujeres
   Liberia,0,430,B R,2015.2,48032,Mujeres
   Mali,0,466,B R,2015.2,207286,Mujeres
   Mauritania,0,478,C R,2015.2,72482,Mujeres
   Niger,0,562,B R,2015.2,133083,Mujeres
   Nigeria,0,566,C R,2015.2,541228,Mujeres
   Saint Helena*,4,654,C,2015.2,126,Mujeres
   Senegal,0,686,B R,2015.2,125094,Mujeres
   Sierra Leone,0,694,B R,2015.2,25753,Mujeres
   Togo,0,768,C R,2015.2,137844,Mujeres
 ASIA,0,935,0,2015.2,32640303,Mujeres
  Central Asia,0,5500,0,2015.2,2796457,Mujeres
   Kazakhstan,0,398,B R,2015.2,1788232,Mujeres
   Kyrgyzstan,0,417,B R,2015.2,121766,Mujeres
   Tajikistan,0,762,B R,2015.2,156462,Mujeres
   Turkmenistan,0,795,B R,2015.2,104845,Mujeres
   Uzbekistan,0,860,B R,2015.2,625152,Mujeres
  Eastern Asia,0,906,0,2015.2,4122535,Mujeres
   China*,0,156,C,2015.2,377910,Mujeres
"   China, Hong Kong SAR*",0,344,B R,2015.2,1720131,Mujeres
"   China, Macao SAR*",0,446,B,2015.2,201477,Mujeres
"   China, Taiwan Province of China*",0,158,0,2015.2,0,Mujeres
   Dem. People's Republic of Korea,0,408,I,2015.2,24348,Mujeres
   Japan,0,392,C,2015.2,1182119,Mujeres
   Mongolia,0,496,C R,2015.2,6602,Mujeres
   Republic of Korea,0,410,C R,2015.2,609948,Mujeres
  South-Eastern Asia,0,920,0,2015.2,4804461,Mujeres
   Brunei Darussalam,0,96,B,2015.2,44552,Mujeres
   Cambodia,0,116,B R,2015.2,34108,Mujeres
   Indonesia,0,360,B R,2015.2,141407,Mujeres
   Lao People's Democratic Republic,0,418,C R,2015.2,16203,Mujeres
   Malaysia*,0,458,C R,2015.2,1284461,Mujeres
   Myanmar,0,104,C,2015.2,33131,Mujeres
   Philippines,0,608,C R,2015.2,102079,Mujeres
   Singapore,0,702,B,2015.2,1387011,Mujeres
   Thailand,0,764,B R,2015.2,1727512,Mujeres
   Timor-Leste,0,626,B R,2015.2,3372,Mujeres
   Viet Nam,0,704,C R,2015.2,30625,Mujeres
  Southern Asia,0,5501,0,2015.2,6865947,Mujeres
   Afghanistan,0,4,B R,2015.2,167882,Mujeres
   Bangladesh,0,50,B R,2015.2,670438,Mujeres
   Bhutan,0,64,B,2015.2,7710,Mujeres
   India,0,356,B R,2015.2,2736332,Mujeres
   Iran (Islamic Republic of),0,364,C R,2015.2,1242536,Mujeres
   Maldives,0,462,C,2015.2,7928,Mujeres
   Nepal,0,524,B R,2015.2,353110,Mujeres
   Pakistan,0,586,B R,2015.2,1661050,Mujeres
   Sri Lanka,0,144,B R,2015.2,18961,Mujeres
  Western Asia,0,922,0,2015.2,14050903,Mujeres
   Armenia,0,51,B R,2015.2,113763,Mujeres
   Azerbaijan*,0,31,B R,2015.2,137703,Mujeres
   Bahrain,0,48,C R,2015.2,192941,Mujeres
   Cyprus*,0,196,B,2015.2,99336,Mujeres
   Georgia*,0,268,B R,2015.2,43115,Mujeres
   Iraq,0,368,C R,2015.2,150135,Mujeres
   Israel,0,376,B R,2015.2,1098828,Mujeres
   Jordan,0,400,C R,2015.2,1572153,Mujeres
   Kuwait,0,414,C R,2015.2,964281,Mujeres
   Lebanon,0,422,B R,2015.2,994598,Mujeres
   Oman,0,512,C R,2015.2,304226,Mujeres
   Qatar,0,634,C,2015.2,271279,Mujeres
   Saudi Arabia,0,682,C R,2015.2,3309864,Mujeres
   State of Palestine*,5,275,B,2015.2,148453,Mujeres
   Syrian Arab Republic,0,760,C R,2015.2,408749,Mujeres
   Turkey,0,792,B R,2015.2,1956031,Mujeres
   United Arab Emirates,0,784,C R,2015.2,2104956,Mujeres
   Yemen,0,887,C R,2015.2,180492,Mujeres
 EUROPE,0,908,0,2015.2,38951008,Mujeres
  Eastern Europe,0,923,0,2015.2,10438029,Mujeres
   Belarus,0,112,B,2015.2,586944,Mujeres
   Bulgaria,0,100,B,2015.2,63745,Mujeres
   Czechia,0,203,C,2015.2,177226,Mujeres
   Hungary,0,348,B,2015.2,239789,Mujeres
   Poland,0,616,B,2015.2,355232,Mujeres
   Republic of Moldova*,0,498,B,2015.2,62907,Mujeres
   Romania,0,642,B,2015.2,134290,Mujeres
   Russian Federation,0,643,B,2015.2,5928065,Mujeres
   Slovakia,0,703,B,2015.2,88613,Mujeres
   Ukraine*,0,804,B,2015.2,2801218,Mujeres
  Northern Europe,0,924,0,2015.2,6843177,Mujeres
   Channel Islands*,6,830,B,2015.2,42969,Mujeres
   Denmark*,7,208,B,2015.2,304445,Mujeres
   Estonia,0,233,B,2015.2,114640,Mujeres
   Faroe Islands*,8,234,B,2015.2,2702,Mujeres
   Finland*,0,246,B,2015.2,155541,Mujeres
   Iceland,0,352,B,2015.2,20002,Mujeres
   Ireland,0,372,B,2015.2,382918,Mujeres
   Isle of Man*,9,833,B,2015.2,21642,Mujeres
   Latvia,0,428,B,2015.2,161407,Mujeres
   Lithuania,0,440,B,2015.2,78513,Mujeres
   Norway*,0,578,B,2015.2,357005,Mujeres
   Sweden,0,752,B,2015.2,815652,Mujeres
   United Kingdom*,10,826,B,2015.2,4385741,Mujeres
  Southern Europe,0,925,0,2015.2,8388373,Mujeres
   Albania,0,8,B,2015.2,25514,Mujeres
   Andorra,0,20,C,2015.2,20779,Mujeres
   Bosnia and Herzegovina,0,70,I R,2015.2,20185,Mujeres
   Croatia,0,191,B,2015.2,300620,Mujeres
   Gibraltar*,11,292,B,2015.2,5474,Mujeres
   Greece,0,300,B,2015.2,672395,Mujeres
   Holy See*,0,336,I,2015.2,414,Mujeres
   Italy,0,380,B,2015.2,3167530,Mujeres
   Malta,0,470,B,2015.2,24310,Mujeres
   Montenegro,0,499,B,2015.2,43541,Mujeres
   North Macedonia,0,807,B,2015.2,76234,Mujeres
   Portugal,0,620,B,2015.2,466424,Mujeres
   San Marino,0,674,C,2015.2,2328,Mujeres
   Serbia*,0,688,B,2015.2,452261,Mujeres
   Slovenia,0,705,B,2015.2,103156,Mujeres
   Spain*,0,724,B,2015.2,3007208,Mujeres
  Western Europe,0,926,0,2015.2,13281429,Mujeres
   Austria,0,40,B,2015.2,768586,Mujeres
   Belgium,0,56,B,2015.2,913499,Mujeres
   France*,12,250,B,2015.2,4069765,Mujeres
   Germany,0,276,B,2015.2,5182457,Mujeres
   Liechtenstein,0,438,B,2015.2,12194,Mujeres
   Luxembourg,0,442,B,2015.2,122759,Mujeres
   Monaco,0,492,B,2015.2,13384,Mujeres
   Netherlands*,13,528,B,2015.2,1044005,Mujeres
   Switzerland,0,756,B,2015.2,1154780,Mujeres
 LATIN AMERICA AND THE CARIBBEAN,0,904,0,2015.2,4702854,Mujeres
  Caribbean,0,915,0,2015.2,702214,Mujeres
   Anguilla*,14,660,B R,2015.2,2877,Mujeres
   Antigua and Barbuda,0,28,B R,2015.2,15558,Mujeres
   Aruba*,15,533,B R,2015.2,20006,Mujeres
   Bahamas,0,44,B R,2015.2,29278,Mujeres
   Barbados,0,52,B R,2015.2,18987,Mujeres
"   Bonaire, Sint Eustatius and Saba*",16,535,B,2015.2,0,Mujeres
   British Virgin Islands*,18,92,B R,2015.2,10122,Mujeres
   Cayman Islands*,19,136,C R,2015.2,12787,Mujeres
   Cuba,0,192,B,2015.2,2622,Mujeres
   Curaçao*,20,531,B R,2015.2,22144,Mujeres
   Dominica,0,212,B,2015.2,3878,Mujeres
   Dominican Republic,0,214,B R,2015.2,195841,Mujeres
   Grenada,0,308,B,2015.2,3555,Mujeres
   Guadeloupe*,21,312,B,2015.2,52276,Mujeres
   Haiti,0,332,B R,2015.2,8011,Mujeres
   Jamaica,0,388,B R,2015.2,11400,Mujeres
   Martinique*,22,474,B R,2015.2,39742,Mujeres
   Montserrat*,23,500,B,2015.2,655,Mujeres
   Puerto Rico*,24,630,B,2015.2,149578,Mujeres
   Saint Barthélemy*,0,652,0,2015.2,0,Mujeres
   Saint Kitts and Nevis,0,659,B R,2015.2,3527,Mujeres
   Saint Lucia,0,662,B R,2015.2,4494,Mujeres
   Saint Martin (French part)*,0,663,0,2015.2,0,Mujeres
   Saint Vincent and the Grenadines,0,670,B R,2015.2,2282,Mujeres
   Sint Maarten (Dutch part)*,25,534,B R,2015.2,14218,Mujeres
   Trinidad and Tobago,0,780,B R,2015.2,25557,Mujeres
   Turks and Caicos Islands*,26,796,B R,2015.2,10964,Mujeres
   United States Virgin Islands*,27,850,B,2015.2,29993,Mujeres
  Central America,0,916,0,2015.2,935476,Mujeres
   Belize,0,84,B R ,2015.2,27142,Mujeres
   Costa Rica,0,188,B R,2015.2,214084,Mujeres
   El Salvador,0,222,B R,2015.2,22053,Mujeres
   Guatemala,0,320,B R,2015.2,39124,Mujeres
   Honduras,0,340,B R,2015.2,18207,Mujeres
   Mexico,0,484,B R,2015.2,505459,Mujeres
   Nicaragua,0,558,B R,2015.2,19538,Mujeres
   Panama,0,591,B R,2015.2,89869,Mujeres
  South America,0,931,0,2015.2,3065164,Mujeres
   Argentina,0,32,B R,2015.2,1125991,Mujeres
   Bolivia (Plurinational State of),0,68,B R,2015.2,68059,Mujeres
   Brazil,0,76,B R,2015.2,326847,Mujeres
   Chile,0,152,B,2015.2,320010,Mujeres
   Colombia,0,170,B,2015.2,74249,Mujeres
   Ecuador,0,218,B R,2015.2,187161,Mujeres
   Falkland Islands (Malvinas)*,28,238,B,2015.2,698,Mujeres
   French Guiana*,29,254,B R,2015.2,55709,Mujeres
   Guyana,0,328,B R,2015.2,3867,Mujeres
   Paraguay,0,600,B R,2015.2,75159,Mujeres
   Peru,0,604,B R,2015.2,63684,Mujeres
   Suriname,0,740,C R,2015.2,19583,Mujeres
   Uruguay,0,858,B R,2015.2,43157,Mujeres
   Venezuela (Bolivarian Republic of),0,862,B R,2015.2,700990,Mujeres
 NORTHERN AMERICA,0,905,0,2015.2,28639816,Mujeres
   Bermuda*,30,60,B,2015.2,9791,Mujeres
   Canada,0,124,B,2015.2,3895493,Mujeres
   Greenland*,31,304,B,2015.2,2058,Mujeres
   Saint Pierre and Miquelon*,32,666,B,2015.2,470,Mujeres
   United States of America*,33,840,B,2015.2,24732004,Mujeres
 OCEANIA ,0,909,0,2015.2,4065811,Mujeres
  Australia and New Zealand,0,927,0,2015.2,3923349,Mujeres
   Australia*,0,36,B,2015.2,3386400,Mujeres
   New Zealand*,34,554,B,2015.2,536949,Mujeres
  Melanesia,0,928,0,2015.2,53974,Mujeres
   Fiji,0,242,B R,2015.2,6330,Mujeres
   New Caledonia*,0,540,B,2015.2,32700,Mujeres
   Papua New Guinea,0,598,C R,2015.2,12206,Mujeres
   Solomon Islands,0,90,B R,2015.2,1135,Mujeres
   Vanuatu,0,548,B R,2015.2,1603,Mujeres
  Micronesia,0,954,0,2015.2,56064,Mujeres
   Guam*,35,316,B,2015.2,36843,Mujeres
   Kiribati,0,296,B,2015.2,1380,Mujeres
   Marshall Islands,0,584,B,2015.2,1273,Mujeres
   Micronesia (Fed. States of),0,583,B,2015.2,1283,Mujeres
   Nauru,0,520,C R,2015.2,796,Mujeres
   Northern Mariana Islands*,36,580,B,2015.2,12548,Mujeres
   Palau,0,585,B,2015.2,1941,Mujeres
  Polynesia*,0,957,0,2015.2,32424,Mujeres
   American Samoa*,0,16,B,2015.2,11515,Mujeres
   Cook Islands*,37,184,B R,2015.2,2078,Mujeres
   French Polynesia*,38,258,B R,2015.2,12922,Mujeres
   Niue*,39,570,B,2015.2,269,Mujeres
   Samoa,0,882,B R,2015.2,2104,Mujeres
   Tokelau*,40,772,B R,2015.2,621,Mujeres
   Tonga,0,776,B R,2015.2,1796,Mujeres
   Tuvalu,0,798,C,2015.2,104,Mujeres
   Wallis and Futuna Islands*,41,876,B R,2015.2,1015,Mujeres
 AFRICA,0,903,0,2020.2,11950391,Mujeres
  Eastern Africa,0,910,0,2020.2,3835823,Mujeres
   Burundi,0,108,B R,2020.2,174642,Mujeres
   Comoros,0,174,B,2020.2,6452,Mujeres
   Djibouti,0,262,B R,2020.2,56875,Mujeres
   Eritrea,0,232,I R,2020.2,6119,Mujeres
   Ethiopia,0,231,B R,2020.2,548710,Mujeres
   Kenya,0,404,B R,2020.2,520172,Mujeres
   Madagascar,0,450,C R,2020.2,15301,Mujeres
   Malawi,0,454,B R,2020.2,97750,Mujeres
   Mauritius*,0,480,C,2020.2,12890,Mujeres
   Mayotte*,1,175,B R,2020.2,59931,Mujeres
   Mozambique,0,508,B R,2020.2,173360,Mujeres
   Réunion*,2,638,B,2020.2,64917,Mujeres
   Rwanda,0,646,B R,2020.2,254000,Mujeres
   Seychelles,0,690,B,2020.2,3914,Mujeres
   Somalia,0,706,I R,2020.2,26305,Mujeres
   South Sudan,0,728,B R,2020.2,438847,Mujeres
   Uganda,0,800,B R,2020.2,892649,Mujeres
   United Republic of Tanzania*,0,834,B R,2020.2,213010,Mujeres
   Zambia,0,894,B R,2020.2,90399,Mujeres
   Zimbabwe,0,716,B R,2020.2,179580,Mujeres
  Middle Africa,0,911,0,2020.2,1830738,Mujeres
   Angola,0,24,B R,2020.2,325033,Mujeres
   Cameroon,0,120,B R,2020.2,292955,Mujeres
   Central African Republic,0,140,C R,2020.2,42189,Mujeres
   Chad,0,148,B R,2020.2,297946,Mujeres
   Congo,0,178,B R,2020.2,176203,Mujeres
   Democratic Republic of the Congo,0,180,B R,2020.2,493819,Mujeres
   Equatorial Guinea,0,226,C,2020.2,52902,Mujeres
   Gabon,0,266,C R,2020.2,148619,Mujeres
   Sao Tome and Principe,0,678,C,2020.2,1072,Mujeres
  Northern Africa,0,912,0,2020.2,1379872,Mujeres
   Algeria,0,12,B R,2020.2,118236,Mujeres
   Egypt,0,818,B R,2020.2,254385,Mujeres
   Libya,0,434,C R,2020.2,232740,Mujeres
   Morocco,0,504,C R,2020.2,49651,Mujeres
   Sudan,3,729,B R,2020.2,693970,Mujeres
   Tunisia,0,788,C R,2020.2,28671,Mujeres
   Western Sahara,0,732,I,2020.2,2219,Mujeres
  Southern Africa,0,913,0,2020.2,1352479,Mujeres
   Botswana,0,72,B R,2020.2,47451,Mujeres
   Eswatini,0,748,B R,2020.2,15937,Mujeres
   Lesotho,0,426,C R,2020.2,5523,Mujeres
   Namibia,0,516,B R,2020.2,50367,Mujeres
   South Africa,0,710,B R,2020.2,1233201,Mujeres
  Western Africa,0,914,0,2020.2,3551479,Mujeres
   Benin,0,204,C B R,2020.2,208657,Mujeres
   Burkina Faso,0,854,B R,2020.2,379658,Mujeres
   Cabo Verde,0,132,B R,2020.2,7803,Mujeres
   Côte d'Ivoire,0,384,C B R,2020.2,1144609,Mujeres
   Gambia,0,270,B R,2020.2,101893,Mujeres
   Ghana,0,288,B R,2020.2,222009,Mujeres
   Guinea,0,324,C B R,2020.2,50052,Mujeres
   Guinea-Bissau,0,624,B R,2020.2,9078,Mujeres
   Liberia,0,430,B R,2020.2,37253,Mujeres
   Mali,0,466,B R,2020.2,239521,Mujeres
   Mauritania,0,478,C R,2020.2,79083,Mujeres
   Niger,0,562,B R,2020.2,186037,Mujeres
   Nigeria,0,566,C R,2020.2,594890,Mujeres
   Saint Helena*,4,654,C,2020.2,131,Mujeres
   Senegal,0,686,B R,2020.2,129338,Mujeres
   Sierra Leone,0,694,B R,2020.2,23338,Mujeres
   Togo,0,768,C R,2020.2,138129,Mujeres
 ASIA,0,935,0,2020.2,35821598,Mujeres
  Central Asia,0,5500,0,2020.2,2878594,Mujeres
   Kazakhstan,0,398,B R,2020.2,1881976,Mujeres
   Kyrgyzstan,0,417,B R,2020.2,118555,Mujeres
   Tajikistan,0,762,B R,2020.2,156857,Mujeres
   Turkmenistan,0,795,B R,2020.2,102563,Mujeres
   Uzbekistan,0,860,B R,2020.2,618643,Mujeres
  Eastern Asia,0,906,0,2020.2,4698048,Mujeres
   China*,0,156,C,2020.2,401723,Mujeres
"   China, Hong Kong SAR*",0,344,B R,2020.2,1854522,Mujeres
