Año,Country Name,Country Code,Crecimiento del PIB (anual %),Tasa de desempleo (%),"Inflación, deflactor PIB (anual %)","Homicidios intencionales (por 100,000 personas)",Muertes por conflicto (nro personas),Control de Corrupción (rango percentil),Emisiones de CO2 (kt),Esperanza de vida al nacer (años),Migración neta,Población total
2010,Aruba,ABW,-2.73%,0.00%,-1.22%,3.99,0,83.33,0.0,75.40,498.0,"100,341.0"
2010,Austria,AUT,1.84%,4.82%,0.87%,0.73,0,91.90,"69,965.1",80.58,"22,786.0","8,363,404.0"
2010,Azerbaijan,AZE,5.05%,5.63%,13.55%,2.23,0,6.67,"24,311.9",69.53,"1,384.0","9,054,332.0"
2010,"Bahamas, The",BHS,1.54%,14.32%,-0.39%,25.18,0,88.57,"1,979.4",72.73,"1,899.0","373,272.0"
2010,Bahrain,BHR,4.33%,1.13%,7.44%,0.16,0,62.38,"25,965.7",78.75,"-17,076.0","1,213,645.0"
2010,Bangladesh,BGD,5.57%,3.38%,7.14%,2.69,0,14.76,"50,487.6",68.64,"-462,265.0","148,391,139.0"
2010,Barbados,BRB,-2.37%,10.69%,3.90%,11.28,0,90.48,"1,481.5",75.71,-36.0,"274,711.0"
2010,Belarus,BLR,7.80%,6.26%,11.29%,4.12,0,30.95,"61,443.7",70.40,"4,892.0","9,483,836.0"
2010,Belgium,BEL,2.86%,8.29%,1.89%,0.00,0,90.00,"106,872.8",80.18,"54,611.0","10,895,586.0"
2010,Belize,BLZ,1.26%,8.24%,2.17%,40.05,0,56.67,531.2,72.27,"1,644.0","322,106.0"
2010,Benin,BEN,2.11%,1.04%,0.88%,0.00,0,29.52,"4,825.1",58.36,"3,947.0","9,445,710.0"
2010,Bermuda,BMU,-2.50%,0.00%,2.24%,11.03,0,88.10,0.0,80.50,-216.0,"65,124.0"
2010,Bhutan,BTN,11.95%,3.32%,5.85%,2.27,0,79.52,493.18,68.43,"-1,190.0","705,516.0"
2010,Bolivia,BOL,4.13%,2.61%,8.78%,0.00,0,40.00,"14,702.2",66.16,"-12,592.0","10,223,270.0"
2010,Bosnia and Herzegovina,BIH,0.87%,27.31%,1.41%,1.47,0,46.19,"20,842.5",77.07,"-67,267.0","3,811,088.0"
2010,Botswana,BWA,10.12%,17.86%,7.68%,14.49,0,80.95,"3,371.7",60.01,"3,562.0","2,091,664.0"
2010,British Virgin Islands,VGB,0.00%,0.00%,0.00%,0.00,0,0.00,0.0,75.43,0.0,"27,556.0"
2010,Brunei Darussalam,BRN,2.60%,6.57%,16.69%,0.25,0,77.62,"7,170.8",74.85,468.0,"396,053.0"
2010,Bulgaria,BGR,1.54%,10.28%,0.76%,1.95,0,51.90,"44,740.6",73.51,"-8,686.0","7,395,599.0"
2010,Burkina Faso,BFA,8.45%,3.63%,3.78%,0.79,0,44.29,"2,094.3",56.48,"-42,128.0","16,116,845.0"
2010,Burundi,BDI,5.12%,1.61%,8.56%,0.00,0,11.43,323.3,57.08,"11,847.0","9,126,605.0"
2010,Cabo Verde,CPV,1.84%,10.67%,0.65%,0.00,0,78.10,540.7,73.50,"-1,914.0","521,212.0"
2010,Cambodia,KHM,5.96%,0.77%,3.12%,2.30,0,6.19,"5,140.8",67.71,"-43,068.0","14,363,532.0"
2010,Cameroon,CMR,2.90%,4.11%,0.69%,5.03,0,14.29,"7,014.4",56.58,"-9,362.0","19,878,036.0"
2010,Canada,CAN,3.09%,8.06%,2.85%,1.64,0,96.19,"537,091.5",81.32,"227,724.0","34,004,889.0"
2010,Cayman Islands,CYM,-2.72%,0.00%,-0.21%,16.64,0,83.33,0.0,82.19,895.0,"54,074.0"
2010,Central African Republic,CAF,4.63%,5.52%,4.21%,0.00,47,18.10,174.8,49.26,"-43,189.0","4,660,067.0"
2010,Chad,TCD,13.55%,0.95%,6.39%,0.00,4,2.38,"1,190.0",49.58,"10,419.0","11,894,727.0"
2010,Channel Islands,CHI,0.00%,7.55%,0.00%,0.00,0,0.00,0.0,81.12,737.0,"156,933.0"
2010,Chile,CHL,5.85%,8.41%,8.86%,3.18,0,89.52,"69,749.1",78.50,"26,064.0","17,004,162.0"
2010,Colombia,COL,4.49%,10.98%,3.80%,34.49,419,41.43,"64,146.1",75.03,"-34,185.0","44,816,108.0"
2010,Comoros,COM,3.78%,6.69%,1.68%,0.00,0,22.38,167.8,61.12,"-2,294.0","656,024.0"
2010,"Congo, Dem. Rep.",COD,7.11%,4.02%,20.79%,0.00,300,1.43,"2,653.9",56.42,"8,823.0","66,391,257.0"
2010,"Congo, Rep.",COG,9.93%,20.02%,29.42%,0.00,0,12.38,"5,423.35",61.68,"12,316.0","4,437,884.0"
2010,Costa Rica,CRI,5.36%,7.17%,6.63%,11.40,0,72.86,"7,105.5",78.67,"4,728.0","4,622,252.0"
2010,Cote d'Ivoire,CIV,6.85%,6.78%,1.52%,0.00,0,10.95,"6,350.6",55.02,"-138,260.0","21,120,042.0"
2010,Croatia,HRV,-1.22%,11.62%,0.93%,1.42,0,58.57,"19,457.3",76.48,"-5,624.0","4,295,427.0"
2010,Cuba,CUB,2.39%,2.50%,1.20%,4.47,0,66.19,"28,110.0",77.66,"-27,718.0","11,290,417.0"
2010,Curacao,CUW,0.08%,0.00%,2.78%,0.00,0,0.00,0.0,0.00,"1,499.0","148,703.0"
2010,Cyprus,CYP,2.28%,6.26%,1.88%,0.71,0,80.00,"7,898.4",79.67,"12,456.0","1,129,686.0"
2010,Czechia,CZE,2.43%,7.28%,-1.43%,0.98,0,69.05,"114,167.6",77.42,"34,805.0","10,474,410.0"
2010,Denmark,DNK,1.87%,7.75%,3.22%,0.76,0,100.00,"48,124.8",79.10,"17,037.0","5,547,683.0"
2010,Djibouti,DJI,0.00%,27.19%,0.00%,0.00,0,42.86,519.1,60.26,"2,129.0","919,199.0"
2010,Dominica,DMA,0.67%,0.00%,0.30%,21.82,0,74.29,172.5,71.55,-243.0,"68,755.0"
2010,Dominican Republic,DOM,8.34%,5.21%,5.44%,25.31,0,20.95,"20,680.8",72.09,"-30,489.0","9,775,755.0"
2010,Ecuador,ECU,3.53%,4.09%,7.47%,17.51,0,26.19,"37,254.0",75.43,"-8,315.0","14,989,585.0"
2010,"Egypt, Arab Rep.",EGY,5.15%,8.76%,10.11%,2.11,0,32.38,"200,313.3",69.66,"-18,831.0","87,252,413.0"
2010,El Salvador,SLV,2.11%,4.89%,2.64%,65.21,0,49.52,"6,539.2",71.85,"-54,686.0","6,114,034.0"
2010,Equatorial Guinea,GNQ,-8.92%,8.40%,24.91%,0.00,0,7.14,"6,047.8",57.88,"22,033.0","1,094,524.0"
2010,Eritrea,ERI,2.19%,5.89%,-16.23%,0.00,0,35.24,502.95,63.79,"-13,369.0","3,147,727.0"
2010,Estonia,EST,2.44%,16.71%,1.82%,5.26,0,80.48,"18,500.4",75.43,"-3,759.0","1,331,475.0"
2010,Eswatini,SWZ,3.79%,26.39%,3.20%,18.91,0,56.19,849.2,46.62,"-10,467.0","1,099,920.0"
2010,Ethiopia,ETH,12.55%,2.34%,1.44%,0.00,151,28.10,"6,473.2",59.73,"80,213.0","89,237,791.0"
2010,Faroe Islands,FRO,-0.58%,0.00%,7.16%,0.00,0,0.00,0.0,80.64,-116.0,"48,410.0"
2010,Fiji,FJI,2.95%,4.31%,4.23%,2.21,0,53.33,"1,126.3",67.33,"-10,666.0","905,169.0"
2010,Finland,FIN,3.19%,8.39%,0.32%,2.20,0,98.10,"62,526.4",79.87,"14,053.0","5,363,352.0"
2010,French Polynesia,PYF,-2.47%,12.19%,-0.29%,0.00,0,0.00,0.0,81.04,"-2,613.0","283,788.0"
2010,Gabon,GAB,7.09%,20.39%,16.56%,0.00,0,20.00,"5,762.09",63.90,"17,266.0","1,711,105.0"
2010,"Gambia, The",GMB,5.91%,9.23%,5.64%,0.00,0,32.86,434.2,60.72,"-2,464.0","1,937,275.0"
2010,Georgia,GEO,6.25%,20.20%,14.19%,4.87,0,57.62,"5,322.1",72.13,"-24,663.0","3,786,695.0"
2010,Ghana,GHA,7.90%,5.38%,16.60%,1.65,0,58.10,"10,382.6",61.16,"-3,724.0","25,574,719.0"
2010,Gibraltar,GIB,0.00%,0.00%,0.00%,3.20,0,0.00,0.0,80.96,325.0,"31,262.0"
2010,Greece,GRC,-5.48%,12.71%,-0.18%,1.60,0,55.71,"87,578.5",80.39,"-25,002.0","11,121,341.0"
2010,Greenland,GRL,1.74%,0.00%,2.03%,19.52,0,84.29,0.0,70.29,-443.0,"56,905.0"
2010,Grenada,GRD,-0.51%,0.00%,0.48%,8.77,0,70.95,273.6,75.00,-453.0,"114,039.0"
2010,Guam,GUM,2.26%,8.20%,0.24%,1.82,0,77.14,0.0,76.88,"-1,850.0","164,905.0"
2010,Guatemala,GTM,2.88%,3.50%,5.14%,40.98,0,36.19,"11,477.6",70.88,"-36,072.0","14,259,687.0"
2010,Guinea,GIN,4.81%,4.78%,16.10%,0.00,0,7.62,"2,502.8",56.72,"-31,352.0","10,270,728.0"
2010,Guinea-Bissau,GNB,4.61%,3.10%,2.97%,0.00,0,11.90,241.0,56.23,"-2,257.0","1,567,220.0"
2010,Guyana,GUY,4.14%,11.81%,3.97%,18.72,0,34.29,"1,759.3",66.74,"-14,327.0","747,932.0"
2010,Haiti,HTI,-5.65%,15.38%,7.39%,6.88,0,10.00,"2,458.2",46.02,"-28,437.0","9,842,880.0"
2010,Honduras,HND,3.73%,4.12%,4.68%,73.79,0,20.48,"7,926.8",71.09,"-5,418.0","8,450,933.0"
2010,"Hong Kong SAR, China",HKG,6.77%,4.33%,0.27%,0.49,0,94.76,0.0,82.98,"10,584.0","7,024,200.0"
2010,Hungary,HUN,1.08%,11.17%,2.53%,1.38,0,65.71,"47,880.5",74.21,"11,394.0","10,000,023.0"
2010,Iceland,ISL,-2.83%,7.56%,6.37%,0.63,0,94.29,"1,959.124",81.90,"-2,077.0","318,041.0"
2010,"Iran, Islamic Rep.",IRN,5.80%,13.68%,15.88%,0.00,74,17.62,"541,171.1",73.07,"127,703.0","75,373,855.0"
2010,Iraq,IRQ,6.40%,8.25%,16.59%,8.61,"1,118",3.33,"108,550.3",67.06,"107,297.0","31,264,875.0"
2010,Ireland,IRL,1.68%,14.53%,-2.89%,1.22,0,92.86,"40,347.7",80.74,"-27,110.0","4,560,155.0"
2010,Isle of Man,IMN,3.40%,0.00%,5.21%,0.00,0,0.00,0.0,78.98,663.0,"83,828.0"
2010,Israel,ISR,5.67%,8.48%,1.19%,2.05,27,73.81,"70,520.3",81.60,"9,580.0","7,623,600.0"
2010,Jamaica,JAM,-1.46%,7.63%,9.81%,52.93,0,48.10,"7,479.8",72.62,"-14,244.0","2,733,896.0"
2010,Jordan,JOR,2.31%,12.50%,8.08%,1.67,0,60.00,"20,196.8",74.00,"4,872.0","6,931,258.0"
2010,Kazakhstan,KAZ,7.30%,5.77%,19.54%,8.34,0,16.67,"229,702.2",68.45,"23,234.0","16,321,872.0"
2010,Kenya,KEN,8.06%,2.85%,1.64%,4.64,0,19.52,"13,424.4",60.65,"-21,076.0","41,517,895.0"
2010,Kiribati,KIR,-1.12%,0.00%,0.85%,3.70,0,55.24,54.3,65.02,-619.0,"107,995.0"
2010,"Korea, Dem. People's Rep.",PRK,0.00%,2.81%,0.00%,0.00,0,5.24,"51,689.8",70.42,"-3,047.0","24,686,435.0"
2010,Kosovo,XKX,4.94%,0.00%,6.39%,5.91,0,31.90,0.0,77.63,"-31,889.0","1,775,680.0"
2010,Kuwait,KWT,-2.37%,1.82%,11.10%,2.04,0,64.76,"80,725.6",77.98,"94,736.0","2,943,356.0"
2010,Kyrgyz Republic,KGZ,-0.47%,2.83%,10.03%,16.76,0,10.48,"6,394.4",69.30,"-52,547.0","5,447,900.0"
2010,Lao PDR,LAO,8.53%,0.71%,9.20%,0.00,0,9.05,"2,877.1",63.97,"-27,446.0","6,323,418.0"
2010,Latvia,LVA,-4.46%,19.48%,-0.36%,0.00,0,63.33,"8,518.1",73.48,"-14,321.0","2,097,555.0"
2010,Lebanon,LBN,7.98%,6.84%,0.58%,3.26,0,19.05,"20,864.3",78.16,"-40,915.0","4,995,800.0"
2010,Lesotho,LSO,5.27%,16.87%,5.34%,0.00,0,62.86,"2,158.8",45.60,"-6,204.0","2,022,747.0"
2010,Liberia,LBR,6.10%,2.27%,6.51%,3.21,0,33.33,729.76,59.43,"2,848.0","4,019,956.0"
2010,Libya,LBY,5.03%,19.31%,19.28%,0.00,0,5.71,"59,559.6",72.37,"9,613.0","6,491,988.0"
2010,Liechtenstein,LIE,0.00%,0.00%,0.00%,2.78,0,93.81,190.830439,81.84,86.0,"35,926.0"
2010,Lithuania,LTU,1.65%,17.81%,2.53%,6.98,0,68.57,"12,603.0",73.27,"-28,864.0","3,097,282.0"
2010,Luxembourg,LUX,3.76%,4.36%,4.65%,1.97,0,95.71,"11,029.1",80.63,"7,793.0","506,953.0"
2010,"Macao SAR, China",MAC,25.12%,2.84%,4.79%,0.36,0,69.52,0.0,83.11,"11,168.0","557,297.0"
2010,Madagascar,MDG,0.62%,4.28%,10.22%,0.00,0,42.38,"1,869.8",62.87,485.0,"21,731,053.0"
2010,Malawi,MWI,6.87%,4.94%,12.13%,3.53,0,38.57,984.46,56.38,"-9,321.0","14,718,422.0"
2010,Malaysia,MYS,7.42%,3.39%,7.27%,1.88,0,60.95,"199,867.0",74.44,"114,491.0","28,717,731.0"
2010,Maldives,MDV,7.27%,11.01%,2.88%,1.66,0,36.67,963.0,77.66,"6,244.0","361,575.0"
2010,Mali,MLI,5.31%,1.33%,4.36%,0.00,28,28.57,"2,154.0",56.38,"-34,523.0","15,529,181.0"
2010,Malta,MLT,5.54%,6.85%,3.17%,0.96,0,74.76,"2,586.6",81.40,"3,049.0","414,508.0"
2010,Marshall Islands,MHL,5.42%,0.00%,0.96%,0.00,0,25.24,140.8,63.23,"-1,415.0","53,416.0"
2010,Mauritania,MRT,2.62%,9.89%,22.34%,0.00,1,25.71,"2,073.7",63.10,"3,637.0","3,419,461.0"
2010,Mauritius,MUS,4.38%,7.65%,1.13%,2.57,0,71.43,"3,661.8",72.97,"-3,194.0","1,250,400.0"
2010,"Micronesia, Fed. Sts.",FSM,2.26%,0.00%,3.60%,0.00,0,49.05,105.2,71.23,"-1,799.0","107,588.0"
2010,Moldova,MDA,7.10%,7.45%,33.30%,7.20,0,29.05,"8,295.1",69.36,"-86,459.0","2,862,354.0"
2010,Monaco,MCO,2.10%,0.00%,1.06%,0.00,0,0.00,0.0,0.00,823.0,"33,178.0"
2010,Mongolia,MNG,6.37%,6.55%,39.18%,8.84,0,24.76,"14,311.1",67.18,"-8,592.0","2,702,520.0"
2010,Montenegro,MNE,2.73%,19.65%,1.60%,2.38,0,50.00,"2,584.2",75.99,"-2,017.0","619,428.0"
2010,Morocco,MAR,3.50%,9.09%,0.65%,1.39,0,52.38,"51,749.5",70.83,"-70,490.0","32,464,865.0"
2010,Mozambique,MOZ,6.50%,3.23%,8.00%,3.79,0,40.95,"2,680.6",54.20,"-29,343.0","23,073,723.0"
2010,Myanmar,MMR,10.07%,0.70%,6.03%,1.62,150,0.48,"8,131.3",63.33,"-116,543.0","49,390,988.0"
2010,Namibia,NAM,6.04%,22.12%,3.73%,14.96,0,66.67,"3,103.5",56.02,"-8,518.0","2,099,271.0"
2010,Nauru,NRU,-1.61%,0.00%,-8.52%,0.00,0,57.14,42.7,59.64,-252.0,"10,241.0"
2010,Nepal,NPL,4.82%,10.55%,15.15%,2.99,0,27.14,"4,640.9",66.81,"-293,613.0","27,161,567.0"
2010,New Caledonia,NCL,0.00%,13.73%,0.00%,0.00,0,0.00,0.0,77.28,"1,709.0","249,750.0"
2010,New Zealand,NZL,1.47%,6.56%,3.14%,0.99,0,99.52,"31,049.3",80.90,"6,258.0","4,350,700.0"
2010,Nicaragua,NIC,4.41%,7.83%,6.14%,13.41,0,23.81,"4,513.2",72.01,"-29,081.0","5,855,734.0"
2010,Niger,NER,8.58%,0.77%,3.48%,0.00,0,30.00,"1,361.057",58.37,"-8,045.0","16,647,543.0"
2010,Nigeria,NGA,8.01%,3.75%,16.34%,0.00,0,15.24,"90,055.2",50.95,"18,073.0","160,952,853.0"
2010,North Macedonia,MKD,3.36%,33.13%,2.04%,2.05,0,54.76,"8,329.6",75.00,"-1,578.0","2,055,004.0"
2010,Northern Mariana Islands,MNP,1.40%,0.00%,-0.88%,0.00,0,0.00,0.0,0.00,"-3,917.0","54,087.0"
2010,Norway,NOR,0.79%,3.52%,5.96%,0.59,0,97.14,"40,116.4",81.00,"42,906.0","4,889,252.0"
2010,Oman,OMN,1.71%,4.01%,32.05%,1.67,0,67.14,"47,076.3",76.27,"264,095.0","2,881,914.0"
2010,Pakistan,PAK,1.61%,0.65%,10.85%,6.78,"6,052",13.81,"140,378.6",64.44,"-431,891.0","194,454,498.0"
2010,Palau,PLW,0.22%,0.00%,-1.06%,0.00,0,38.10,214.8,0.00,-356.0,"18,540.0"
2010,Panama,PAN,5.83%,5.88%,2.59%,12.69,0,43.81,"9,190.6",76.45,"4,953.0","3,623,617.0"
2010,Papua New Guinea,PNG,10.13%,2.00%,9.92%,9.40,0,15.71,"5,042.0",63.04,"50,107.0","7,583,269.0"
2010,Paraguay,PRY,11.10%,4.57%,4.66%,12.85,0,26.67,"5,043.3",71.89,"-26,173.0","5,768,613.0"
2010,Peru,PER,8.33%,3.60%,5.71%,0.00,28,50.48,"44,998.5",73.71,"-181,284.0","29,229,572.0"
2010,Philippines,PHL,7.33%,3.61%,4.37%,9.13,332,22.86,"81,917.8",70.75,"-183,268.0","94,636,700.0"
2010,Poland,POL,2.93%,9.64%,1.56%,0.99,0,71.90,"313,739.1",76.25,"-8,835.0","38,042,794.0"
2010,Portugal,PRT,1.74%,10.77%,0.64%,1.17,0,81.43,"50,937.3",79.03,"-11,820.0","10,573,100.0"
2010,Puerto Rico,PRI,-0.41%,16.10%,2.49%,27.70,0,70.48,0.0,78.01,"-33,742.0","3,721,525.0"
2010,Qatar,QAT,19.59%,0.45%,6.98%,0.23,0,89.05,"60,912.1",78.42,"64,531.0","1,713,504.0"
2010,Romania,ROU,-3.90%,6.96%,5.91%,1.31,0,45.24,"77,601.9",73.46,"-112,173.0","20,246,871.0"
2010,Rwanda,RWA,7.33%,11.89%,3.19%,2.82,0,68.10,703.68,62.54,"-8,394.0","10,309,031.0"
2010,Samoa,WSM,6.12%,5.73%,-5.15%,8.22,0,61.90,192.4,72.25,"-3,274.0","194,672.0"
2010,San Marino,SMR,-5.47%,0.00%,1.43%,0.00,0,0.00,0.0,0.00,641.0,"31,608.0"
2010,Sao Tome and Principe,STP,6.67%,14.59%,12.48%,3.29,0,51.43,102.8,65.25,"-1,527.0","182,138.0"
2010,Senegal,SEN,3.39%,10.23%,1.60%,0.00,0,30.48,"7,026.2",64.61,"-43,569.0","12,530,121.0"
2010,Serbia,SRB,0.73%,19.22%,5.73%,1.72,0,47.14,"47,103.9",74.34,-20.0,"7,291,436.0"
2010,Seychelles,SYC,4.51%,0.00%,-2.11%,9.74,0,72.38,443.7,73.20,376.0,"89,770.0"
2010,Sierra Leone,SLE,6.64%,4.17%,17.43%,2.53,0,23.33,560.2,53.69,"7,983.0","6,436,698.0"
2010,Singapore,SGP,14.52%,4.12%,1.11%,0.37,0,98.57,"42,413.6",81.54,"109,045.0","5,076,732.0"
2010,Sint Maarten (Dutch part),SXM,3.20%,0.00%,1.13%,0.00,0,0.00,0.0,75.13,-62.0,"34,056.0"
2010,Slovak Republic,SVK,6.72%,14.38%,0.53%,1.65,0,63.81,"35,432.2",75.11,"-1,558.0","5,391,428.0"
2010,Slovenia,SVN,1.34%,7.24%,-1.03%,0.73,0,79.05,"15,777.2",79.42,"7,640.0","2,048,583.0"
2010,Solomon Islands,SLB,9.71%,1.57%,1.75%,0.00,0,45.71,342.8,68.73,"-2,225.0","540,394.0"
2010,Somalia,SOM,0.00%,19.17%,0.00%,0.00,"2,150",0.00,631.2,50.56,"-88,448.0","12,026,649.0"
2010,South Africa,ZAF,3.04%,23.18%,6.13%,30.69,0,61.43,"425,548.4",58.90,"68,599.0","51,784,921.0"
2010,South Sudan,SSD,5.49%,12.14%,12.93%,0.00,0,21.43,"1,313.250224",54.81,"299,400.0","9,714,419.0"
2010,Sri Lanka,LKA,8.02%,4.78%,26.93%,3.69,0,41.90,"13,071.8",73.22,"-26,603.0","20,668,557.0"
2010,St. Kitts and Nevis,KNA,0.04%,0.00%,0.53%,44.30,0,88.10,229.2,71.27,-160.0,"47,403.0"
2010,St. Lucia,LCA,0.33%,17.11%,5.42%,25.74,0,85.24,507.7,72.72,438.0,"170,935.0"
2010,St. Martin (French part),MAF,0.00%,0.00%,0.00%,0.00,0,0.00,0.0,78.41,-447.0,"36,458.0"
2010,St. Vincent and the Grenadines,VCT,-4.47%,18.98%,5.58%,22.87,0,81.90,233.6,74.72,"-1,660.0","109,308.0"
2010,Sudan,SDN,3.86%,15.13%,22.67%,0.00,"1,054",8.57,"16,427.4",63.02,"-331,713.0","33,739,933.0"
2010,Suriname,SUR,5.17%,7.15%,7.20%,0.00,0,46.67,"1,744.87",69.89,"-1,145.0","546,080.0"
2010,Sweden,SWE,5.95%,8.61%,0.95%,0.97,0,99.05,"47,985.5",81.45,"60,639.0","9,378,126.0"
2010,Syrian Arab Republic,SYR,5.19%,8.61%,6.90%,2.07,0,12.86,"61,090.7",73.88,"-54,336.0","22,337,563.0"
2010,Tajikistan,TJK,6.50%,10.89%,12.46%,2.37,98,4.76,"2,446.9",67.74,"-33,731.0","7,621,779.0"
2010,Tanzania,TZA,6.34%,2.99%,9.43%,8.62,0,35.71,"6,909.9",60.10,"-121,993.0","45,110,527.0"
2010,Thailand,THA,7.51%,0.62%,4.08%,5.35,82,43.33,"240,768.3",76.13,"52,842.0","68,270,489.0"
2010,Timor-Leste,TLS,9.33%,3.30%,10.96%,3.58,0,24.29,244.1,65.30,"-1,607.0","1,088,486.0"
2010,Togo,TGO,6.10%,2.43%,0.63%,0.00,0,17.14,"2,630.1",57.30,"-1,972.0","6,571,855.0"
2010,Tonga,TON,0.80%,1.47%,7.74%,0.93,0,47.62,117.7,70.32,"-1,948.0","107,383.0"
2010,Trinidad and Tobago,TTO,3.32%,4.03%,12.73%,33.54,0,52.86,"21,443.0",72.72,"-2,230.0","1,410,296.0"
2010,Tunisia,TUN,2.97%,13.05%,9.47%,2.63,0,53.81,"28,321.5",75.42,"-25,953.0","10,895,063.0"
2010,Turkmenistan,TKM,9.20%,4.00%,2.31%,1.99,0,1.90,"59,175.1",68.29,"-9,627.0","5,267,970.0"
2010,Turks and Caicos Islands,TCA,0.00%,0.00%,0.00%,0.00,0,0.00,0.0,76.24,899.0,"29,726.0"
2010,Tuvalu,TUV,-2.22%,0.00%,-0.57%,9.48,0,49.05,9.6,63.98,17.0,"10,550.0"
2010,Uganda,UGA,5.64%,3.59%,5.64%,9.77,0,18.57,"3,332.0",57.05,"-168,379.0","32,341,728.0"
2010,Ukraine,UKR,4.09%,8.10%,13.67%,4.35,0,16.19,"268,924.6",70.27,"8,366.0","45,870,741.0"
2010,United Arab Emirates,ARE,1.60%,2.46%,12.49%,0.79,0,78.57,"162,788.9",78.33,"-13,726.0","8,481,771.0"
2010,Uruguay,URY,7.80%,7.16%,5.75%,6.11,0,85.71,"6,283.8",76.86,"-7,696.0","3,352,651.0"
2010,Uzbekistan,UZB,7.60%,5.36%,48.58%,0.00,0,4.29,"126,240.5",69.23,"-20,381.0","28,562,400.0"
2010,Vanuatu,VUT,1.26%,1.85%,1.47%,0.00,0,65.24,127.1,69.62,-882.0,"245,453.0"
2010,"Venezuela, RB",VEN,-1.49%,7.11%,45.94%,45.55,0,8.10,"164,101.6",72.89,"-52,784.0","28,715,022.0"
2010,Vietnam,VNM,6.42%,1.11%,42.30%,1.53,0,31.43,"151,413.5",73.51,"-4,382.0","87,411,012.0"
2010,Virgin Islands (U.S.),VIR,0.60%,11.55%,2.32%,52.76,0,77.14,0.0,77.87,"-1,090.0","108,357.0"
2010,West Bank and Gaza,PSE,5.78%,21.42%,13.20%,0.98,0,54.29,0.0,73.00,"-26,350.0","3,786,161.0"
2010,"Yemen, Rep.",YEM,7.70%,12.83%,23.62%,4.44,175,9.52,"25,431.9",67.28,"-25,573.0","24,743,946.0"
2010,Zambia,ZMB,10.30%,13.19%,13.95%,5.90,0,37.62,"2,656.9",56.80,"22,765.0","13,792,086.0"
2010,Zimbabwe,ZWE,21.45%,5.19%,2.58%,5.54,0,2.86,"9,518.0",50.65,"-133,402.0","12,839,771.0"
2011,Argentina,ARG,6.00%,7.18%,23.70%,6.05,0,43.60,"176,641.6",76.12,"-1,011.0","41,261,490.0"
2011,Australia,AUS,2.39%,5.08%,6.23%,1.11,0,96.21,"394,436.7",81.90,"197,748.0","22,340,024.0"
2011,Brazil,BRA,3.97%,7.58%,8.32%,26.36,0,63.03,"418,295.4",73.34,"33,631.0","198,185,302.0"
2011,China,CHN,9.55%,4.55%,8.08%,0.89,0,36.97,"9,282,553.7",75.90,"-147,585.0","1,345,035,000.0"
2011,France,FRA,2.19%,8.81%,0.95%,1.36,0,91.00,"335,031.9",82.11,"65,188.0","65,345,233.0"
2011,Germany,DEU,3.93%,5.82%,1.07%,0.91,0,93.36,"746,477.3",80.44,"293,051.0","80,274,983.0"
2011,India,IND,5.24%,8.17%,8.73%,3.79,439,35.55,"1,756,744.0",67.36,"-244,114.0","1,257,621,191.0"
2011,Indonesia,IDN,6.17%,5.15%,7.47%,0.00,0,23.70,"475,800.9",68.82,"-54,051.0","247,099,697.0"
2011,Italy,ITA,0.71%,8.36%,1.61%,0.92,0,65.88,"396,687.4",82.19,"195,257.0","59,379,449.0"
2011,Japan,JPN,0.02%,4.55%,-1.62%,0.35,0,91.47,"1,213,775.6",82.59,"139,793.0","127,833,000.0"
2011,"Korea, Rep.",KOR,3.69%,2.99%,1.28%,0.82,0,71.09,"598,480.8",80.57,"259,829.0","49,936,638.0"
2011,Mexico,MEX,3.66%,5.17%,5.84%,23.84,0,39.34,"478,403.5",74.36,"4,184.0","114,150,481.0"
2011,Netherlands,NLD,1.55%,4.98%,0.19%,0.86,0,96.68,"158,768.0",81.20,"41,782.0","16,693,074.0"
2011,Russian Federation,RUS,4.30%,6.54%,24.46%,11.28,356,15.64,"1,699,083.2",69.68,"295,952.0","142,960,908.0"
2011,Saudi Arabia,SAU,10.99%,5.77%,15.41%,0.00,0,47.87,"463,763.7",76.23,"94,083.0","30,150,945.0"
2011,Spain,ESP,-0.81%,21.39%,-0.02%,0.82,0,83.41,"275,470.1",82.48,"57,170.0","46,742,697.0"
2011,Switzerland,CHE,1.81%,4.41%,-0.02%,0.58,0,95.73,"41,192.3",82.70,"66,975.0","7,912,398.0"
2011,Turkiye,TUR,11.20%,8.80%,8.20%,4.13,405,58.77,"318,641.2",74.94,"68,855.0","74,173,854.0"
2011,United Kingdom,GBR,1.07%,8.04%,2.12%,1.01,0,92.42,"445,648.4",80.95,"277,521.0","63,258,810.0"
2011,United States,USA,1.55%,8.95%,2.08%,4.67,0,84.83,"5,173,591.2",78.64,"1,322,433.0","311,583,481.0"
2011,Afghanistan,AFG,0.43%,7.95%,16.59%,4.21,"7,403",0.47,"11,961.89",61.42,"418,796.0","29,249,157.0"
2011,Albania,ALB,2.55%,13.48%,2.31%,4.90,0,24.64,"5,136.7",78.09,"-24,465.0","2,905,195.0"
2011,Algeria,DZA,2.90%,9.96%,18.23%,0.77,267,34.60,"120,784.9",74.12,"-34,829.0","36,543,541.0"
2011,American Samoa,ASM,0.00%,0.00%,-0.52%,9.21,0,66.82,0.0,0.00,"-1,509.0","54,310.0"
2011,Andorra,AND,-0.01%,0.00%,0.20%,1.42,0,87.20,490.976,0.00,27.0,"70,567.0"
