indicator,country,countryiso3code,date,value
Net migration,Georgia,GEO,2013,-27185.0
Net migration,Georgia,GEO,2012,-26510.0
Net migration,Georgia,GEO,2011,-25975.0
Net migration,Georgia,GEO,2010,-24663.0
Net migration,Georgia,GEO,2009,-32758.0
Net migration,Georgia,GEO,2008,-32462.0
Net migration,Georgia,GEO,2007,-32140.0
Net migration,Georgia,GEO,2006,-31733.0
Net migration,Georgia,GEO,2005,-31214.0
Net migration,Georgia,GEO,2004,-30611.0
Net migration,Georgia,GEO,2003,-31080.0
Net migration,Georgia,GEO,2002,-58530.0
Net migration,Georgia,GEO,2001,-110972.0
Net migration,Georgia,GEO,2000,-135044.0
Net migration,Georgia,GEO,1999,-131772.0
Net migration,Georgia,GEO,1998,-127967.0
Net migration,Georgia,GEO,1997,-133253.0
Net migration,Georgia,GEO,1996,-134001.0
Net migration,Georgia,GEO,1995,-130196.0
Net migration,Georgia,GEO,1994,-147547.0
Net migration,Georgia,GEO,1993,-154787.0
Net migration,Georgia,GEO,1992,-121649.0
Net migration,Georgia,GEO,1991,-111959.0
Net migration,Georgia,GEO,1990,-108964.0
Net migration,Germany,DEU,2020,334055.0
Net migration,Germany,DEU,2019,360560.0
Net migration,Germany,DEU,2018,392587.0
Net migration,Germany,DEU,2017,430803.0
Net migration,Germany,DEU,2016,432017.0
Net migration,Germany,DEU,2015,397921.0
Net migration,Germany,DEU,2014,369027.0
Net migration,Germany,DEU,2013,342555.0
Net migration,Germany,DEU,2012,317082.0
Net migration,Germany,DEU,2011,293051.0
Net migration,Germany,DEU,2010,267047.0
Net migration,Germany,DEU,2009,240968.0
Net migration,Germany,DEU,2008,211709.0
Net migration,Germany,DEU,2007,180746.0
Net migration,Germany,DEU,2006,145046.0
Net migration,Germany,DEU,2005,102694.0
Net migration,Germany,DEU,2004,73107.0
Net migration,Germany,DEU,2003,54381.0
Net migration,Germany,DEU,2002,45985.0
Net migration,Germany,DEU,2001,48500.0
Net migration,Germany,DEU,2000,60905.0
Net migration,Germany,DEU,1999,86982.0
Net migration,Germany,DEU,1998,125369.0
Net migration,Germany,DEU,1997,178604.0
Net migration,Germany,DEU,1996,246097.0
Net migration,Germany,DEU,1995,330244.0
Net migration,Germany,DEU,1994,394809.0
Net migration,Germany,DEU,1993,441211.0
Net migration,Germany,DEU,1992,470043.0
Net migration,Germany,DEU,1991,482849.0
Net migration,Germany,DEU,1990,479954.0
Net migration,Ghana,GHA,2020,-297.0
Net migration,Ghana,GHA,2019,-21860.0
Net migration,Ghana,GHA,2018,-19374.0
Net migration,Ghana,GHA,2017,-4914.0
Net migration,Ghana,GHA,2016,7014.0
Net migration,Ghana,GHA,2015,-13308.0
Net migration,Ghana,GHA,2014,-6316.0
Net migration,Ghana,GHA,2013,-2388.0
Net migration,Ghana,GHA,2012,1008.0
Net migration,Ghana,GHA,2011,-733.0
Net migration,Ghana,GHA,2010,-3724.0
Net migration,Ghana,GHA,2009,22415.0
Net migration,Ghana,GHA,2008,30509.0
Net migration,Ghana,GHA,2007,32815.0
Net migration,Ghana,GHA,2006,28539.0
Net migration,Ghana,GHA,2005,21273.0
Net migration,Ghana,GHA,2004,34434.0
Net migration,Ghana,GHA,2003,28764.0
Net migration,Ghana,GHA,2002,40580.0
Net migration,Ghana,GHA,2001,36057.0
Net migration,Ghana,GHA,2000,-4208.0
Net migration,Ghana,GHA,1999,-17306.0
Net migration,Ghana,GHA,1998,-17583.0
Net migration,Ghana,GHA,1997,-15423.0
Net migration,Ghana,GHA,1996,-37148.0
Net migration,Ghana,GHA,1995,-42594.0
Net migration,Ghana,GHA,1994,-47170.0
Net migration,Ghana,GHA,1993,-49825.0
Net migration,Ghana,GHA,1992,-47772.0
Net migration,Ghana,GHA,1991,-57922.0
Net migration,Ghana,GHA,1990,-46822.0
Net migration,Gibraltar,GIB,2020,-58.0
Net migration,Gibraltar,GIB,2019,-58.0
Net migration,Gibraltar,GIB,2018,-58.0
Net migration,Gibraltar,GIB,2017,-58.0
Net migration,Gibraltar,GIB,2016,-101.0
Net migration,Gibraltar,GIB,2015,-101.0
Net migration,Gibraltar,GIB,2014,-101.0
Net migration,Gibraltar,GIB,2013,-101.0
Net migration,Gibraltar,GIB,2012,298.0
Net migration,Gibraltar,GIB,2011,270.0
Net migration,Gibraltar,GIB,2010,325.0
Net migration,Gibraltar,GIB,2009,299.0
Net migration,Gibraltar,GIB,2008,300.0
Net migration,Gibraltar,GIB,2007,333.0
Net migration,Gibraltar,GIB,2006,323.0
Net migration,Gibraltar,GIB,2005,328.0
Net migration,Gibraltar,GIB,2004,319.0
Net migration,Gibraltar,GIB,2003,318.0
Net migration,Gibraltar,GIB,2002,312.0
Net migration,Gibraltar,GIB,2001,-215.0
Net migration,Gibraltar,GIB,2000,-147.0
Net migration,Gibraltar,GIB,1999,-157.0
Net migration,Gibraltar,GIB,1998,-167.0
Net migration,Gibraltar,GIB,1997,-187.0
Net migration,Gibraltar,GIB,1996,-186.0
Net migration,Gibraltar,GIB,1995,-150.0
Net migration,Gibraltar,GIB,1994,-134.0
Net migration,Gibraltar,GIB,1993,-122.0
Net migration,Gibraltar,GIB,1992,-60.0
Net migration,Gibraltar,GIB,1991,-526.0
Net migration,Gibraltar,GIB,1990,-666.0
Net migration,Greece,GRC,2020,-17853.0
Net migration,Greece,GRC,2019,-21581.0
Net migration,Greece,GRC,2018,-23600.0
Net migration,Greece,GRC,2017,-25061.0
Net migration,Greece,GRC,2016,-27234.0
Net migration,Greece,GRC,2015,-29315.0
Net migration,Greece,GRC,2014,-30228.0
Net migration,Greece,GRC,2013,-31535.0
Net migration,Greece,GRC,2012,-30036.0
Net migration,Greece,GRC,2011,-26257.0
Net migration,Greece,GRC,2010,-25002.0
Net migration,Greece,GRC,2009,-23831.0
Net migration,Greece,GRC,2008,-21969.0
Net migration,Greece,GRC,2007,-18697.0
Net migration,Greece,GRC,2006,-13700.0
Net migration,Greece,GRC,2005,-7559.0
Net migration,Greece,GRC,2004,-1102.0
Net migration,Greece,GRC,2003,7095.0
Net migration,Greece,GRC,2002,15717.0
Net migration,Greece,GRC,2001,24607.0
Net migration,Greece,GRC,2000,35798.0
Net migration,Greece,GRC,1999,46164.0
Net migration,Greece,GRC,1998,54245.0
Net migration,Greece,GRC,1997,60474.0
Net migration,Greece,GRC,1996,65364.0
Net migration,Greece,GRC,1995,69212.0
Net migration,Greece,GRC,1994,71421.0
Net migration,Greece,GRC,1993,73303.0
Net migration,Greece,GRC,1992,73934.0
Net migration,Greece,GRC,1991,74993.0
Net migration,Greece,GRC,1990,74412.0
Net migration,Greenland,GRL,2020,-150.0
Net migration,Greenland,GRL,2019,-338.0
Net migration,Greenland,GRL,2018,-357.0
Net migration,Greenland,GRL,2017,-383.0
Net migration,Greenland,GRL,2016,-374.0
Net migration,Greenland,GRL,2015,-348.0
Net migration,Greenland,GRL,2014,-529.0
Net migration,Greenland,GRL,2013,-490.0
Net migration,Greenland,GRL,2012,-457.0
Net migration,Greenland,GRL,2011,-450.0
Net migration,Greenland,GRL,2010,-443.0
Net migration,Greenland,GRL,2009,-573.0
Net migration,Greenland,GRL,2008,-563.0
Net migration,Greenland,GRL,2007,-534.0
Net migration,Greenland,GRL,2006,-514.0
Net migration,Greenland,GRL,2005,-505.0
Net migration,Greenland,GRL,2004,-349.0
Net migration,Greenland,GRL,2003,-337.0
Net migration,Greenland,GRL,2002,-342.0
Net migration,Greenland,GRL,2001,-308.0
Net migration,Greenland,GRL,2000,-264.0
Net migration,Greenland,GRL,1999,-543.0
Net migration,Greenland,GRL,1998,-501.0
Net migration,Greenland,GRL,1997,-515.0
Net migration,Greenland,GRL,1996,-475.0
Net migration,Greenland,GRL,1995,-448.0
Net migration,Greenland,GRL,1994,-712.0
Net migration,Greenland,GRL,1993,-734.0
Net migration,Greenland,GRL,1992,-787.0
Net migration,Greenland,GRL,1991,-719.0
Net migration,Greenland,GRL,1990,-672.0
Net migration,Grenada,GRD,2020,0.0
Net migration,Grenada,GRD,2019,-190.0
Net migration,Grenada,GRD,2018,-190.0
Net migration,Grenada,GRD,2017,-190.0
Net migration,Grenada,GRD,2016,-190.0
Net migration,Grenada,GRD,2015,-190.0
Net migration,Grenada,GRD,2014,-190.0
Net migration,Grenada,GRD,2013,-190.0
Net migration,Grenada,GRD,2012,-204.0
Net migration,Grenada,GRD,2011,-292.0
Net migration,Grenada,GRD,2010,-453.0
Net migration,Grenada,GRD,2009,-459.0
Net migration,Grenada,GRD,2008,-455.0
Net migration,Grenada,GRD,2007,-447.0
Net migration,Grenada,GRD,2006,-417.0
Net migration,Grenada,GRD,2005,-369.0
Net migration,Grenada,GRD,2004,-306.0
Net migration,Grenada,GRD,2003,-245.0
Net migration,Grenada,GRD,2002,-924.0
Net migration,Grenada,GRD,2001,-736.0
Net migration,Grenada,GRD,2000,-586.0
Net migration,Grenada,GRD,1999,-582.0
Net migration,Grenada,GRD,1998,-676.0
Net migration,Grenada,GRD,1997,-915.0
Net migration,Grenada,GRD,1996,-872.0
Net migration,Grenada,GRD,1995,-809.0
Net migration,Grenada,GRD,1994,-750.0
Net migration,Grenada,GRD,1993,-691.0
Net migration,Grenada,GRD,1992,-717.0
Net migration,Grenada,GRD,1991,-698.0
Net migration,Grenada,GRD,1990,-1998.0
Net migration,Guam,GUM,2020,-244.0
Net migration,Guam,GUM,2019,-1852.0
Net migration,Guam,GUM,2018,-1850.0
Net migration,Guam,GUM,2017,-1852.0
Net migration,Guam,GUM,2016,-1852.0
Net migration,Guam,GUM,2015,-1852.0
Net migration,Guam,GUM,2014,-1852.0
Net migration,Guam,GUM,2013,-1852.0
Net migration,Guam,GUM,2012,-1850.0
Net migration,Guam,GUM,2011,-1852.0
Net migration,Guam,GUM,2010,-1850.0
Net migration,Guam,GUM,2009,-2933.0
Net migration,Guam,GUM,2008,-2933.0
Net migration,Guam,GUM,2007,-2874.0
Net migration,Guam,GUM,2006,-2669.0
Net migration,Guam,GUM,2005,-2333.0
Net migration,Guam,GUM,2004,-2368.0
Net migration,Guam,GUM,2003,-2044.0
Net migration,Guam,GUM,2002,-1754.0
Net migration,Guam,GUM,2001,-1898.0
Net migration,Guam,GUM,2000,-1566.0
Net migration,Guam,GUM,1999,-1039.0
Net migration,Guam,GUM,1998,-1096.0
Net migration,Guam,GUM,1997,-1030.0
Net migration,Guam,GUM,1996,-957.0
Net migration,Guam,GUM,1995,-829.0
Net migration,Guam,GUM,1994,-779.0
Net migration,Guam,GUM,1993,-728.0
Net migration,Guam,GUM,1992,-652.0
Net migration,Guam,GUM,1991,-585.0
Net migration,Guam,GUM,1990,-570.0
Net migration,Guatemala,GTM,2020,-23142.0
Net migration,Guatemala,GTM,2019,-58095.0
Net migration,Guatemala,GTM,2018,-56884.0
Net migration,Guatemala,GTM,2017,-48049.0
Net migration,Guatemala,GTM,2016,-39266.0
Net migration,Guatemala,GTM,2015,-48162.0
Net migration,Guatemala,GTM,2014,-40409.0
Net migration,Guatemala,GTM,2013,-35666.0
Net migration,Guatemala,GTM,2012,-32572.0
Net migration,Guatemala,GTM,2011,-33204.0
Net migration,Guatemala,GTM,2010,-36072.0
Net migration,Guatemala,GTM,2009,-43051.0
Net migration,Guatemala,GTM,2008,-42607.0
Net migration,Guatemala,GTM,2007,-40617.0
Net migration,Guatemala,GTM,2006,-42071.0
Net migration,Guatemala,GTM,2005,-49600.0
Net migration,Guatemala,GTM,2004,-47399.0
Net migration,Guatemala,GTM,2003,-54666.0
Net migration,Guatemala,GTM,2002,-55245.0
Net migration,Guatemala,GTM,2001,-59249.0
Net migration,Guatemala,GTM,2000,-66153.0
Net migration,Guatemala,GTM,1999,-49731.0
Net migration,Guatemala,GTM,1998,-44059.0
Net migration,Guatemala,GTM,1997,-43356.0
Net migration,Guatemala,GTM,1996,-43474.0
Net migration,Guatemala,GTM,1995,-39890.0
Net migration,Guatemala,GTM,1994,-33463.0
Net migration,Guatemala,GTM,1993,-36822.0
Net migration,Guatemala,GTM,1992,-36236.0
Net migration,Guatemala,GTM,1991,-40877.0
Net migration,Guatemala,GTM,1990,-30399.0
Net migration,Guinea,GIN,2020,-4364.0
Net migration,Guinea,GIN,2019,-3243.0
Net migration,Guinea,GIN,2018,-9195.0
Net migration,Guinea,GIN,2017,-13726.0
Net migration,Guinea,GIN,2016,-14196.0
Net migration,Guinea,GIN,2015,-15127.0
Net migration,Guinea,GIN,2014,-22750.0
Net migration,Guinea,GIN,2013,-29151.0
Net migration,Guinea,GIN,2012,-32842.0
Net migration,Guinea,GIN,2011,-29092.0
Net migration,Guinea,GIN,2010,-31352.0
Net migration,Guinea,GIN,2009,-34050.0
Net migration,Guinea,GIN,2008,-32957.0
Net migration,Guinea,GIN,2007,-34349.0
Net migration,Guinea,GIN,2006,-48145.0
Net migration,Guinea,GIN,2005,-71104.0
Net migration,Guinea,GIN,2004,-56110.0
Net migration,Guinea,GIN,2003,-36982.0
Net migration,Guinea,GIN,2002,-33495.0
Net migration,Guinea,GIN,2001,-155276.0
Net migration,Guinea,GIN,2000,-77558.0
Net migration,Guinea,GIN,1999,-46248.0
Net migration,Guinea,GIN,1998,-30939.0
Net migration,Guinea,GIN,1997,-107718.0
Net migration,Guinea,GIN,1996,-4973.0
Net migration,Guinea,GIN,1995,18021.0
Net migration,Guinea,GIN,1994,-8824.0
Net migration,Guinea,GIN,1993,45616.0
Net migration,Guinea,GIN,1992,-3292.0
Net migration,Guinea,GIN,1991,66718.0
Net migration,Guinea,GIN,1990,107641.0
Net migration,Guinea-Bissau,GNB,2020,-1394.0
Net migration,Guinea-Bissau,GNB,2019,-1395.0
Net migration,Guinea-Bissau,GNB,2018,-1396.0
Net migration,Guinea-Bissau,GNB,2017,-1398.0
Net migration,Guinea-Bissau,GNB,2016,-1392.0
Net migration,Guinea-Bissau,GNB,2015,-1393.0
Net migration,Guinea-Bissau,GNB,2014,-1393.0
Net migration,Guinea-Bissau,GNB,2013,-1395.0
Net migration,Guinea-Bissau,GNB,2012,-1442.0
Net migration,Guinea-Bissau,GNB,2011,-1760.0
Net migration,Guinea-Bissau,GNB,2010,-2257.0
Net migration,Guinea-Bissau,GNB,2009,-2821.0
Net migration,Guinea-Bissau,GNB,2008,-3313.0
Net migration,Guinea-Bissau,GNB,2007,-3676.0
Net migration,Guinea-Bissau,GNB,2006,-4142.0
Net migration,Guinea-Bissau,GNB,2005,-4662.0
Net migration,Guinea-Bissau,GNB,2004,-5144.0
Net migration,Guinea-Bissau,GNB,2003,-5487.0
Net migration,Guinea-Bissau,GNB,2002,-5712.0
Net migration,Guinea-Bissau,GNB,2001,-6239.0
Net migration,Guinea-Bissau,GNB,2000,-6971.0
Net migration,Guinea-Bissau,GNB,1999,-7686.0
Net migration,Guinea-Bissau,GNB,1998,-8163.0
Net migration,Guinea-Bissau,GNB,1997,-8176.0
Net migration,Guinea-Bissau,GNB,1996,-7369.0
Net migration,Guinea-Bissau,GNB,1995,-4376.0
Net migration,Guinea-Bissau,GNB,1994,3174.0
Net migration,Guinea-Bissau,GNB,1993,8562.0
Net migration,Guinea-Bissau,GNB,1992,7531.0
Net migration,Guinea-Bissau,GNB,1991,1621.0
Net migration,Guinea-Bissau,GNB,1990,-8150.0
Net migration,Guyana,GUY,2020,802.0
Net migration,Guyana,GUY,2019,-24678.0
Net migration,Guyana,GUY,2018,30080.0
Net migration,Guyana,GUY,2017,-6110.0
Net migration,Guyana,GUY,2016,-6311.0
Net migration,Guyana,GUY,2015,-6524.0
Net migration,Guyana,GUY,2014,-6715.0
Net migration,Guyana,GUY,2013,-6912.0
Net migration,Guyana,GUY,2012,-7152.0
Net migration,Guyana,GUY,2011,-14512.0
Net migration,Guyana,GUY,2010,-14327.0
Net migration,Guyana,GUY,2009,-14130.0
Net migration,Guyana,GUY,2008,-13886.0
Net migration,Guyana,GUY,2007,-13629.0
Net migration,Guyana,GUY,2006,-13328.0
Net migration,Guyana,GUY,2005,-13000.0
Net migration,Guyana,GUY,2004,-12657.0
Net migration,Guyana,GUY,2003,-12523.0
Net migration,Guyana,GUY,2002,-12758.0
Net migration,Guyana,GUY,2001,-13060.0
Net migration,Guyana,GUY,2000,-13176.0
Net migration,Guyana,GUY,1999,-13212.0
Net migration,Guyana,GUY,1998,-13251.0
Net migration,Guyana,GUY,1997,-13282.0
Net migration,Guyana,GUY,1996,-13275.0
Net migration,Guyana,GUY,1995,-13242.0
Net migration,Guyana,GUY,1994,-13197.0
Net migration,Guyana,GUY,1993,-13075.0
Net migration,Guyana,GUY,1992,-13467.0
Net migration,Guyana,GUY,1991,-15526.0
Net migration,Guyana,GUY,1990,-21639.0
Net migration,Haiti,HTI,2020,-33872.0
Net migration,Haiti,HTI,2019,-34635.0
Net migration,Haiti,HTI,2018,-35007.0
Net migration,Haiti,HTI,2017,-34766.0
Net migration,Haiti,HTI,2016,-33902.0
Net migration,Haiti,HTI,2015,-32698.0
Net migration,Haiti,HTI,2014,-31416.0
Net migration,Haiti,HTI,2013,-30347.0
Net migration,Haiti,HTI,2012,-29679.0
Net migration,Haiti,HTI,2011,-29049.0
Net migration,Haiti,HTI,2010,-28437.0
Net migration,Haiti,HTI,2009,-27949.0
Net migration,Haiti,HTI,2008,-27644.0
Net migration,Haiti,HTI,2007,-27017.0
Net migration,Haiti,HTI,2006,-26641.0
Net migration,Haiti,HTI,2005,-26304.0
Net migration,Haiti,HTI,2004,-26422.0
Net migration,Haiti,HTI,2003,-26534.0
Net migration,Haiti,HTI,2002,-26642.0
Net migration,Haiti,HTI,2001,-26837.0
Net migration,Haiti,HTI,2000,-27098.0
Net migration,Haiti,HTI,1999,-27334.0
Net migration,Haiti,HTI,1998,-27495.0
Net migration,Haiti,HTI,1997,-27515.0
Net migration,Haiti,HTI,1996,-27373.0
Net migration,Haiti,HTI,1995,-27130.0
Net migration,Haiti,HTI,1994,-26862.0
Net migration,Haiti,HTI,1993,-26640.0
Net migration,Haiti,HTI,1992,-26514.0
Net migration,Haiti,HTI,1991,-26326.0
Net migration,Haiti,HTI,1990,-26101.0
Net migration,Honduras,HND,2020,-6199.0
Net migration,Honduras,HND,2019,-6550.0
Net migration,Honduras,HND,2018,-6768.0
Net migration,Honduras,HND,2017,-6782.0
Net migration,Honduras,HND,2016,-6685.0
Net migration,Honduras,HND,2015,-6512.0
Net migration,Honduras,HND,2014,-6302.0
Net migration,Honduras,HND,2013,-6094.0
Net migration,Honduras,HND,2012,-5896.0
Net migration,Honduras,HND,2011,-5664.0
Net migration,Honduras,HND,2010,-5418.0
Net migration,Honduras,HND,2009,-5196.0
Net migration,Honduras,HND,2008,-5039.0
Net migration,Honduras,HND,2007,-5039.0
Net migration,Honduras,HND,2006,-5451.0
Net migration,Honduras,HND,2005,-6187.0
Net migration,Honduras,HND,2004,-7082.0
Net migration,Honduras,HND,2003,-7986.0
Net migration,Honduras,HND,2002,-8815.0
Net migration,Honduras,HND,2001,-9749.0
Net migration,Honduras,HND,2000,-10762.0
Net migration,Honduras,HND,1999,-11757.0
Net migration,Honduras,HND,1998,-12638.0
Net migration,Honduras,HND,1997,-13343.0
Net migration,Honduras,HND,1996,-14049.0
Net migration,Honduras,HND,1995,-14711.0
Net migration,Honduras,HND,1994,-15246.0
Net migration,Honduras,HND,1993,-15559.0
Net migration,Honduras,HND,1992,-15585.0
Net migration,Honduras,HND,1991,-15507.0
Net migration,Honduras,HND,1990,-15350.0
Net migration,"Hong Kong SAR, China",HKG,2020,0.0
Net migration,"Hong Kong SAR, China",HKG,2019,0.0
Net migration,"Hong Kong SAR, China",HKG,2018,0.0
Net migration,"Hong Kong SAR, China",HKG,2017,0.0
Net migration,"Hong Kong SAR, China",HKG,2016,0.0
Net migration,"Hong Kong SAR, China",HKG,2015,13061.0
Net migration,"Hong Kong SAR, China",HKG,2014,22372.0
Net migration,"Hong Kong SAR, China",HKG,2013,24760.0
Net migration,"Hong Kong SAR, China",HKG,2012,36188.0
Net migration,"Hong Kong SAR, China",HKG,2011,25348.0
Net migration,"Hong Kong SAR, China",HKG,2010,10584.0
Net migration,"Hong Kong SAR, China",HKG,2009,20910.0
Net migration,"Hong Kong SAR, China",HKG,2008,26820.0
Net migration,"Hong Kong SAR, China",HKG,2007,31280.0
Net migration,"Hong Kong SAR, China",HKG,2006,12583.0
Net migration,"Hong Kong SAR, China",HKG,2005,75.0
Net migration,"Hong Kong SAR, China",HKG,2004,10103.0
Net migration,"Hong Kong SAR, China",HKG,2003,18790.0
Net migration,"Hong Kong SAR, China",HKG,2002,21654.0
Net migration,"Hong Kong SAR, China",HKG,2001,32287.0
Net migration,"Hong Kong SAR, China",HKG,2000,60719.0
Net migration,"Hong Kong SAR, China",HKG,1999,68094.0
Net migration,"Hong Kong SAR, China",HKG,1998,74928.0
Net migration,"Hong Kong SAR, China",HKG,1997,78095.0
Net migration,"Hong Kong SAR, China",HKG,1996,70506.0
Net migration,"Hong Kong SAR, China",HKG,1995,30241.0
Net migration,"Hong Kong SAR, China",HKG,1994,31030.0
Net migration,"Hong Kong SAR, China",HKG,1993,34299.0
Net migration,"Hong Kong SAR, China",HKG,1992,37125.0
Net migration,"Hong Kong SAR, China",HKG,1991,41059.0
Net migration,"Hong Kong SAR, China",HKG,1990,42265.0
Net migration,Hungary,HUN,2020,9042.0
Net migration,Hungary,HUN,2019,33559.0
Net migration,Hungary,HUN,2018,31976.0
Net migration,Hungary,HUN,2017,18044.0
Net migration,Hungary,HUN,2016,-982.0
Net migration,Hungary,HUN,2015,14166.0
Net migration,Hungary,HUN,2014,11571.0
Net migration,Hungary,HUN,2013,5296.0
Net migration,Hungary,HUN,2012,16048.0
Net migration,Hungary,HUN,2011,889.0
Net migration,Hungary,HUN,2010,11394.0
Net migration,Hungary,HUN,2009,19182.0
Net migration,Hungary,HUN,2008,16664.0
Net migration,Hungary,HUN,2007,14398.0
Net migration,Hungary,HUN,2006,20926.0
Net migration,Hungary,HUN,2005,16615.0
Net migration,Hungary,HUN,2004,16803.0
Net migration,Hungary,HUN,2003,14182.0
Net migration,Hungary,HUN,2002,2412.0
Net migration,Hungary,HUN,2001,9927.0
Net migration,Hungary,HUN,2000,15478.0
Net migration,Hungary,HUN,1999,14610.0
Net migration,Hungary,HUN,1998,15643.0
Net migration,Hungary,HUN,1997,16324.0
Net migration,Hungary,HUN,1996,16527.0
Net migration,Hungary,HUN,1995,16934.0
Net migration,Hungary,HUN,1994,17065.0
Net migration,Hungary,HUN,1993,17225.0
Net migration,Hungary,HUN,1992,17604.0
Net migration,Hungary,HUN,1991,19281.0
Net migration,Hungary,HUN,1990,17545.0
Net migration,Iceland,ISL,2020,2573.0
Net migration,Iceland,ISL,2019,5152.0
Net migration,Iceland,ISL,2018,6611.0
Net migration,Iceland,ISL,2017,8316.0
Net migration,Iceland,ISL,2016,4113.0
Net migration,Iceland,ISL,2015,1477.0
Net migration,Iceland,ISL,2014,1116.0
Net migration,Iceland,ISL,2013,1648.0
Net migration,Iceland,ISL,2012,-304.0
Net migration,Iceland,ISL,2011,-1427.0
Net migration,Iceland,ISL,2010,-2077.0
Net migration,Iceland,ISL,2009,-4793.0
Net migration,Iceland,ISL,2008,1122.0
Net migration,Iceland,ISL,2007,5247.0
Net migration,Iceland,ISL,2006,5295.0
Net migration,Iceland,ISL,2005,3918.0
Net migration,Iceland,ISL,2004,611.0
Net migration,Iceland,ISL,2003,-223.0
Net migration,Iceland,ISL,2002,-346.0
Net migration,Iceland,ISL,2001,856.0
Net migration,Iceland,ISL,2000,1874.0
Net migration,Iceland,ISL,1999,1156.0
Net migration,Iceland,ISL,1998,1006.0
Net migration,Iceland,ISL,1997,197.0
