Region,Notes,Location code,Type of data,Year,Tasa de Cambio Anual,Género
   Uzbekistan,0.0,860,B R,2010-2015.2,-1.10%,Mujeres
   China*,0.0,156,C,2010-2015.2,1.90%,Mujeres
"   China, Hong Kong SAR*",0.0,344,B R,2010-2015.2,1.00%,Mujeres
"   China, Macao SAR*",0.0,446,B,2010-2015.2,3.20%,Mujeres
   Dem. People's Republic of Korea,0.0,408,I,2010-2015.2,1.80%,Mujeres
   Japan,0.0,392,C,2010-2015.2,0.30%,Mujeres
   Mongolia,0.0,496,C R,2010-2015.2,9.10%,Mujeres
   Republic of Korea,0.0,410,C R,2010-2015.2,8.20%,Mujeres
   Brunei Darussalam,0.0,96,B,2010-2015.2,0.30%,Mujeres
   Cambodia,0.0,116,B R,2010-2015.2,-2.50%,Mujeres
   Indonesia,0.0,360,B R,2010-2015.2,1.50%,Mujeres
   Lao People's Democratic Republic,0.0,418,C R,2010-2015.2,4.70%,Mujeres
   Malaysia*,0.0,458,C R,2010-2015.2,6.10%,Mujeres
   Myanmar,0.0,104,C,2010-2015.2,-1.00%,Mujeres
   Philippines,0.0,608,C R,2010-2015.2,0.30%,Mujeres
   Singapore,0.0,702,B,2010-2015.2,2.80%,Mujeres
   Thailand,0.0,764,B R,2010-2015.2,1.50%,Mujeres
   Timor-Leste,0.0,626,B R,2010-2015.2,-10.50%,Mujeres
   Viet Nam,0.0,704,C R,2010-2015.2,3.40%,Mujeres
   Afghanistan,0.0,4,B R,2010-2015.2,26.50%,Mujeres
   Bangladesh,0.0,50,B R,2010-2015.2,1.10%,Mujeres
   Bhutan,0.0,64,B,2010-2015.2,-3.40%,Mujeres
   India,0.0,356,B R,2010-2015.2,-1.00%,Mujeres
   Iran (Islamic Republic of),0.0,364,C R,2010-2015.2,0.20%,Mujeres
   Maldives,0.0,462,C,2010-2015.2,-9.80%,Mujeres
   Nepal,0.0,524,B R,2010-2015.2,-2.00%,Mujeres
   Pakistan,0.0,586,B R,2010-2015.2,-2.40%,Mujeres
   Sri Lanka,0.0,144,B R,2010-2015.2,0.70%,Mujeres
   Armenia,0.0,51,B R,2010-2015.2,-2.00%,Mujeres
   Azerbaijan*,0.0,31,B R,2010-2015.2,-1.40%,Mujeres
   Bahrain,0.0,48,C R,2010-2015.2,0.80%,Mujeres
   Cyprus*,0.0,196,B,2010-2015.2,-1.30%,Mujeres
   Georgia*,0.0,268,B R,2010-2015.2,1.00%,Mujeres
   Iraq,0.0,368,C R,2010-2015.2,23.70%,Mujeres
   Israel,0.0,376,B R,2010-2015.2,0.70%,Mujeres
   Jordan,0.0,400,C R,2010-2015.2,2.80%,Mujeres
   Kuwait,0.0,414,C R,2010-2015.2,10.80%,Mujeres
   Lebanon,0.0,422,B R,2010-2015.2,19.20%,Mujeres
   Oman,0.0,512,C R,2010-2015.2,13.20%,Mujeres
   Qatar,0.0,634,C,2010-2015.2,1.60%,Mujeres
   Saudi Arabia,0.0,682,C R,2010-2015.2,5.60%,Mujeres
   State of Palestine*,5.0,275,B,2010-2015.2,-0.10%,Mujeres
   Syrian Arab Republic,0.0,760,C R,2010-2015.2,-15.20%,Mujeres
   Turkey,0.0,792,B R,2010-2015.2,19.30%,Mujeres
   United Arab Emirates,0.0,784,C R,2010-2015.2,2.50%,Mujeres
   Yemen,0.0,887,C R,2010-2015.2,6.20%,Mujeres
   Belarus,0.0,112,B,2010-2015.2,-0.10%,Mujeres
   Bulgaria,0.0,100,B,2010-2015.2,8.10%,Mujeres
   Czechia,0.0,203,C,2010-2015.2,1.80%,Mujeres
   Hungary,0.0,348,B,2010-2015.2,1.10%,Mujeres
   Poland,0.0,616,B,2010-2015.2,-1.40%,Mujeres
   Republic of Moldova*,0.0,498,B,2010-2015.2,-4.10%,Mujeres
   Romania,0.0,642,B,2010-2015.2,8.10%,Mujeres
   Russian Federation,0.0,643,B,2010-2015.2,0.90%,Mujeres
   Slovakia,0.0,703,B,2010-2015.2,2.20%,Mujeres
   Ukraine*,0.0,804,B,2010-2015.2,0.40%,Mujeres
   Channel Islands*,6.0,830,B,2010-2015.2,1.10%,Mujeres
   Denmark*,7.0,208,B,2010-2015.2,3.30%,Mujeres
   Estonia,0.0,233,B,2010-2015.2,-2.60%,Mujeres
   Faroe Islands*,8.0,234,B,2010-2015.2,2.40%,Mujeres
   Finland*,0.0,246,B,2010-2015.2,6.30%,Mujeres
   Iceland,0.0,352,B,2010-2015.2,2.70%,Mujeres
   Ireland,0.0,372,B,2010-2015.2,0.70%,Mujeres
   Isle of Man*,9.0,833,B,2010-2015.2,-0.40%,Mujeres
   Latvia,0.0,428,B,2010-2015.2,-3.20%,Mujeres
   Lithuania,0.0,440,B,2010-2015.2,-3.00%,Mujeres
   Norway*,0.0,578,B,2010-2015.2,6.50%,Mujeres
   Sweden,0.0,752,B,2010-2015.2,3.40%,Mujeres
   United Kingdom*,10.0,826,B,2010-2015.2,3.60%,Mujeres
   Albania,0.0,8,B,2010-2015.2,-0.30%,Mujeres
   Andorra,0.0,20,C,2010-2015.2,-3.50%,Mujeres
   Bosnia and Herzegovina,0.0,70,I R,2010-2015.2,-0.20%,Mujeres
   Croatia,0.0,191,B,2010-2015.2,-0.30%,Mujeres
   Gibraltar*,11.0,292,B,2010-2015.2,1.00%,Mujeres
   Greece,0.0,300,B,2010-2015.2,-0.20%,Mujeres
   Holy See*,0.0,336,I,2010-2015.2,0.30%,Mujeres
   Italy,0.0,380,B,2010-2015.2,0.30%,Mujeres
   Malta,0.0,470,B,2010-2015.2,8.50%,Mujeres
   Montenegro,0.0,499,B,2010-2015.2,-1.50%,Mujeres
   North Macedonia,0.0,807,B,2010-2015.2,0.20%,Mujeres
   Portugal,0.0,620,B,2010-2015.2,3.50%,Mujeres
   San Marino,0.0,674,C,2010-2015.2,1.90%,Mujeres
   Serbia*,0.0,688,B,2010-2015.2,-0.40%,Mujeres
   Slovenia,0.0,705,B,2010-2015.2,-1.00%,Mujeres
   Spain*,0.0,724,B,2010-2015.2,-0.20%,Mujeres
   Austria,0.0,40,B,2010-2015.2,2.80%,Mujeres
   Belgium,0.0,56,B,2010-2015.2,3.20%,Mujeres
   France*,12.0,250,B,2010-2015.2,1.60%,Mujeres
   Germany,0.0,276,B,2010-2015.2,0.90%,Mujeres
   Liechtenstein,0.0,438,B,2010-2015.2,1.20%,Mujeres
   Luxembourg,0.0,442,B,2010-2015.2,8.10%,Mujeres
   Monaco,0.0,492,B,2010-2015.2,4.30%,Mujeres
   Netherlands*,13.0,528,B,2010-2015.2,1.90%,Mujeres
   Switzerland,0.0,756,B,2010-2015.2,1.50%,Mujeres
   Anguilla*,14.0,660,B R,2010-2015.2,1.40%,Mujeres
   Antigua and Barbuda,0.0,28,B R,2010-2015.2,1.20%,Mujeres
   Aruba*,15.0,533,B R,2010-2015.2,1.00%,Mujeres
   Bahamas,0.0,44,B R,2010-2015.2,1.70%,Mujeres
   Barbados,0.0,52,B R,2010-2015.2,1.00%,Mujeres
"   Bonaire, Sint Eustatius and Saba*",16.0,535,B,2010-2015.2,0.00%,Mujeres
   British Virgin Islands*,18.0,92,B R,2010-2015.2,2.80%,Mujeres
   Cayman Islands*,19.0,136,C R,2010-2015.2,1.70%,Mujeres
   Cuba,0.0,192,B,2010-2015.2,-9.10%,Mujeres
   Curaçao*,20.0,531,B R,2010-2015.2,1.60%,Mujeres
   Dominica,0.0,212,B,2010-2015.2,-0.20%,Mujeres
   Dominican Republic,0.0,214,B R,2010-2015.2,4.60%,Mujeres
   Grenada,0.0,308,B,2010-2015.2,0.20%,Mujeres
   Guadeloupe*,21.0,312,B,2010-2015.2,0.00%,Mujeres
   Haiti,0.0,332,B R,2010-2015.2,1.00%,Mujeres
   Jamaica,0.0,388,B R,2010-2015.2,-0.40%,Mujeres
   Martinique*,22.0,474,B R,2010-2015.2,3.60%,Mujeres
   Montserrat*,23.0,500,B,2010-2015.2,0.90%,Mujeres
   Puerto Rico*,24.0,630,B,2010-2015.2,-1.60%,Mujeres
   Saint Kitts and Nevis,0.0,659,B R,2010-2015.2,0.50%,Mujeres
   Saint Lucia,0.0,662,B R,2010-2015.2,-0.80%,Mujeres
   Saint Vincent and the Grenadines,0.0,670,B R,2010-2015.2,0.10%,Mujeres
   Sint Maarten (Dutch part)*,25.0,534,B R,2010-2015.2,0.80%,Mujeres
   Trinidad and Tobago,0.0,780,B R,2010-2015.2,0.40%,Mujeres
   Turks and Caicos Islands*,26.0,796,B R,2010-2015.2,5.50%,Mujeres
   United States Virgin Islands*,27.0,850,B,2010-2015.2,0.00%,Mujeres
   Belize,0.0,84,B R ,2010-2015.2,3.40%,Mujeres
   Costa Rica,0.0,188,B R,2010-2015.2,0.40%,Mujeres
   El Salvador,0.0,222,B R,2010-2015.2,0.80%,Mujeres
   Guatemala,0.0,320,B R,2010-2015.2,2.00%,Mujeres
   Honduras,0.0,340,B R,2010-2015.2,6.80%,Mujeres
   Mexico,0.0,484,B R,2010-2015.2,1.10%,Mujeres
   Nicaragua,0.0,558,B R,2010-2015.2,1.40%,Mujeres
   Panama,0.0,591,B R,2010-2015.2,3.20%,Mujeres
   Argentina,0.0,32,B R,2010-2015.2,2.90%,Mujeres
   Bolivia (Plurinational State of),0.0,68,B R,2010-2015.2,3.00%,Mujeres
   Brazil,0.0,76,B R,2010-2015.2,3.60%,Mujeres
   Chile,0.0,152,B,2010-2015.2,9.70%,Mujeres
   Colombia,0.0,170,B,2010-2015.2,3.60%,Mujeres
   Ecuador,0.0,218,B R,2010-2015.2,0.60%,Mujeres
   Falkland Islands (Malvinas)*,28.0,238,B,2010-2015.2,2.10%,Mujeres
   French Guiana*,29.0,254,B R,2010-2015.2,2.30%,Mujeres
   Guyana,0.0,328,B R,2010-2015.2,1.10%,Mujeres
   Paraguay,0.0,600,B R,2010-2015.2,-0.50%,Mujeres
   Peru,0.0,604,B R,2010-2015.2,5.40%,Mujeres
   Suriname,0.0,740,C R,2010-2015.2,1.60%,Mujeres
   Uruguay,0.0,858,B R,2010-2015.2,0.70%,Mujeres
   Venezuela (Bolivarian Republic of),0.0,862,B R,2010-2015.2,0.90%,Mujeres
   Bermuda*,30.0,60,B,2010-2015.2,0.60%,Mujeres
   Canada,0.0,124,B,2010-2015.2,2.00%,Mujeres
   Greenland*,31.0,304,B,2010-2015.2,0.90%,Mujeres
   Saint Pierre and Miquelon*,32.0,666,B,2010-2015.2,-0.70%,Mujeres
   United States of America*,33.0,840,B,2010-2015.2,1.90%,Mujeres
   Australia*,0.0,36,B,2010-2015.2,2.70%,Mujeres
   New Zealand*,34.0,554,B,2010-2015.2,1.90%,Mujeres
   Fiji,0.0,242,B R,2010-2015.2,0.40%,Mujeres
   New Caledonia*,0.0,540,B,2010-2015.2,2.90%,Mujeres
   Papua New Guinea,0.0,598,C R,2010-2015.2,0.40%,Mujeres
   Solomon Islands,0.0,90,B R,2010-2015.2,-1.30%,Mujeres
   Vanuatu,0.0,548,B R,2010-2015.2,1.30%,Mujeres
   Guam*,35.0,316,B,2010-2015.2,0.20%,Mujeres
   Kiribati,0.0,296,B,2010-2015.2,0.40%,Mujeres
   Marshall Islands,0.0,584,B,2010-2015.2,1.30%,Mujeres
   Micronesia (Fed. States of),0.0,583,B,2010-2015.2,-0.30%,Mujeres
   Nauru,0.0,520,C R,2010-2015.2,12.80%,Mujeres
   Northern Mariana Islands*,36.0,580,B,2010-2015.2,-2.10%,Mujeres
   Palau,0.0,585,B,2010-2015.2,-3.20%,Mujeres
   American Samoa*,0.0,16,B,2010-2015.2,0.10%,Mujeres
   Cook Islands*,37.0,184,B R,2010-2015.2,2.10%,Mujeres
   French Polynesia*,38.0,258,B R,2010-2015.2,-1.00%,Mujeres
   Niue*,39.0,570,B,2010-2015.2,-0.10%,Mujeres
   Samoa,0.0,882,B R,2010-2015.2,-3.70%,Mujeres
   Tokelau*,40.0,772,B R,2010-2015.2,1.20%,Mujeres
   Tonga,0.0,776,B R,2010-2015.2,-3.20%,Mujeres
   Tuvalu,0.0,798,C,2010-2015.2,1.00%,Mujeres
   Wallis and Futuna Islands*,41.0,876,B R,2010-2015.2,-0.60%,Mujeres
   Burundi,0.0,108,B R,2015-2020.2,2.90%,Mujeres
   Comoros,0.0,174,B,2015-2020.2,-0.10%,Mujeres
   Djibouti,0.0,262,B R,2015-2020.2,1.30%,Mujeres
   Eritrea,0.0,232,I R,2015-2020.2,-3.00%,Mujeres
   Ethiopia,0.0,231,B R,2015-2020.2,-0.80%,Mujeres
   Kenya,0.0,404,B R,2015-2020.2,-1.60%,Mujeres
   Madagascar,0.0,450,C R,2015-2020.2,2.10%,Mujeres
   Malawi,0.0,454,B R,2015-2020.2,-1.20%,Mujeres
   Mauritius*,0.0,480,C,2015-2020.2,0.20%,Mujeres
   Mayotte*,1.0,175,B R,2015-2020.2,6.30%,Mujeres
   Mozambique,0.0,508,B R,2015-2020.2,0.80%,Mujeres
   Réunion*,2.0,638,B,2015-2020.2,0.70%,Mujeres
   Rwanda,0.0,646,B R,2015-2020.2,-0.30%,Mujeres
   Seychelles,0.0,690,B,2015-2020.2,0.40%,Mujeres
   Somalia,0.0,706,I R,2015-2020.2,6.10%,Mujeres
   South Sudan,0.0,728,B R,2015-2020.2,1.20%,Mujeres
   Uganda,0.0,800,B R,2015-2020.2,14.40%,Mujeres
   United Republic of Tanzania*,0.0,834,B R,2015-2020.2,1.90%,Mujeres
   Zambia,0.0,894,B R,2015-2020.2,6.50%,Mujeres
   Zimbabwe,0.0,716,B R,2015-2020.2,0.50%,Mujeres
   Angola,0.0,24,B R,2015-2020.2,-0.20%,Mujeres
   Cameroon,0.0,120,B R,2015-2020.2,2.60%,Mujeres
   Central African Republic,0.0,140,C R,2015-2020.2,1.90%,Mujeres
   Chad,0.0,148,B R,2015-2020.2,3.40%,Mujeres
   Congo,0.0,178,B R,2015-2020.2,0.00%,Mujeres
   Democratic Republic of the Congo,0.0,180,B R,2015-2020.2,3.40%,Mujeres
   Equatorial Guinea,0.0,226,C,2015-2020.2,1.90%,Mujeres
   Gabon,0.0,266,C R,2015-2020.2,1.90%,Mujeres
   Sao Tome and Principe,0.0,678,C,2015-2020.2,-2.20%,Mujeres
   Algeria,0.0,12,B R,2015-2020.2,0.90%,Mujeres
   Egypt,0.0,818,B R,2015-2020.2,11.10%,Mujeres
   Libya,0.0,434,C R,2015-2020.2,0.90%,Mujeres
   Morocco,0.0,504,C R,2015-2020.2,1.50%,Mujeres
   Sudan,3.0,729,B R,2015-2020.2,16.20%,Mujeres
   Tunisia,0.0,788,C R,2015-2020.2,1.00%,Mujeres
   Western Sahara,0.0,732,I,2015-2020.2,0.90%,Mujeres
   Botswana,0.0,72,B R,2015-2020.2,1.30%,Mujeres
   Eswatini,0.0,748,B R,2015-2020.2,0.30%,Mujeres
   Lesotho,0.0,426,C R,2015-2020.2,5.90%,Mujeres
   Namibia,0.0,516,B R,2015-2020.2,1.40%,Mujeres
   South Africa,0.0,710,B R,2015-2020.2,-3.40%,Mujeres
   Benin,0.0,204,C B R,2015-2020.2,1.40%,Mujeres
   Burkina Faso,0.0,854,B R,2015-2020.2,0.60%,Mujeres
   Cabo Verde,0.0,132,B R,2015-2020.2,1.10%,Mujeres
   Côte d'Ivoire,0.0,384,C B R,2015-2020.2,0.70%,Mujeres
   Gambia,0.0,270,B R,2015-2020.2,2.30%,Mujeres
   Ghana,0.0,288,B R,2015-2020.2,2.70%,Mujeres
   Guinea,0.0,324,C B R,2015-2020.2,-0.90%,Mujeres
   Guinea-Bissau,0.0,624,B R,2015-2020.2,-4.70%,Mujeres
   Liberia,0.0,430,B R,2015-2020.2,-5.10%,Mujeres
   Mali,0.0,466,B R,2015-2020.2,2.90%,Mujeres
   Mauritania,0.0,478,C R,2015-2020.2,1.70%,Mujeres
   Niger,0.0,562,B R,2015-2020.2,6.70%,Mujeres
   Nigeria,0.0,566,C R,2015-2020.2,1.90%,Mujeres
   Saint Helena*,4.0,654,C,2015-2020.2,0.80%,Mujeres
   Senegal,0.0,686,B R,2015-2020.2,0.70%,Mujeres
   Sierra Leone,0.0,694,B R,2015-2020.2,-2.00%,Mujeres
   Togo,0.0,768,C R,2015-2020.2,0.00%,Mujeres
   Kazakhstan,0.0,398,B R,2015-2020.2,1.00%,Mujeres
   Kyrgyzstan,0.0,417,B R,2015-2020.2,-0.50%,Mujeres
   Tajikistan,0.0,762,B R,2015-2020.2,0.10%,Mujeres
   Turkmenistan,0.0,795,B R,2015-2020.2,-0.40%,Mujeres
   Uzbekistan,0.0,860,B R,2015-2020.2,-0.20%,Mujeres
   China*,0.0,156,C,2015-2020.2,1.20%,Mujeres
"   China, Hong Kong SAR*",0.0,344,B R,2015-2020.2,1.50%,Mujeres
"   China, Macao SAR*",0.0,446,B,2015-2020.2,1.40%,Mujeres
   Dem. People's Republic of Korea,0.0,408,I,2015-2020.2,0.40%,Mujeres
   Japan,0.0,392,C,2015-2020.2,3.70%,Mujeres
   Mongolia,0.0,496,C R,2015-2020.2,1.40%,Mujeres
   Republic of Korea,0.0,410,C R,2015-2020.2,4.70%,Mujeres
   Brunei Darussalam,0.0,96,B,2015-2020.2,1.70%,Mujeres
   Cambodia,0.0,116,B R,2015-2020.2,1.40%,Mujeres
   Indonesia,0.0,360,B R,2015-2020.2,1.00%,Mujeres
   Lao People's Democratic Republic,0.0,418,C R,2015-2020.2,1.40%,Mujeres
   Malaysia*,0.0,458,C R,2015-2020.2,0.60%,Mujeres
   Myanmar,0.0,104,C,2015-2020.2,0.80%,Mujeres
   Philippines,0.0,608,C R,2015-2020.2,1.20%,Mujeres
   Singapore,0.0,702,B,2015-2020.2,0.30%,Mujeres
   Thailand,0.0,764,B R,2015-2020.2,0.90%,Mujeres
   Timor-Leste,0.0,626,B R,2015-2020.2,-0.30%,Mujeres
   Viet Nam,0.0,704,C R,2015-2020.2,1.10%,Mujeres
   Afghanistan,0.0,4,B R,2015-2020.2,-16.10%,Mujeres
   Bangladesh,0.0,50,B R,2015-2020.2,8.40%,Mujeres
   Bhutan,0.0,64,B,2015-2020.2,1.00%,Mujeres
   India,0.0,356,B R,2015-2020.2,-1.00%,Mujeres
   Iran (Islamic Republic of),0.0,364,C R,2015-2020.2,0.60%,Mujeres
   Maldives,0.0,462,C,2015-2020.2,1.70%,Mujeres
   Nepal,0.0,524,B R,2015-2020.2,-0.70%,Mujeres
   Pakistan,0.0,586,B R,2015-2020.2,-2.50%,Mujeres
   Sri Lanka,0.0,144,B R,2015-2020.2,0.10%,Mujeres
   Armenia,0.0,51,B R,2015-2020.2,-0.30%,Mujeres
   Azerbaijan*,0.0,31,B R,2015-2020.2,-1.00%,Mujeres
   Bahrain,0.0,48,C R,2015-2020.2,4.50%,Mujeres
   Cyprus*,0.0,196,B,2015-2020.2,1.00%,Mujeres
   Georgia*,0.0,268,B R,2015-2020.2,0.60%,Mujeres
   Iraq,0.0,368,C R,2015-2020.2,1.80%,Mujeres
   Israel,0.0,376,B R,2015-2020.2,-0.60%,Mujeres
   Jordan,0.0,400,C R,2015-2020.2,1.60%,Mujeres
   Kuwait,0.0,414,C R,2015-2020.2,1.60%,Mujeres
   Lebanon,0.0,422,B R,2015-2020.2,-2.60%,Mujeres
   Oman,0.0,512,C R,2015-2020.2,4.90%,Mujeres
   Qatar,0.0,634,C,2015-2020.2,6.90%,Mujeres
   Saudi Arabia,0.0,682,C R,2015-2020.2,4.90%,Mujeres
   State of Palestine*,5.0,275,B,2015-2020.2,-0.10%,Mujeres
   Syrian Arab Republic,0.0,760,C R,2015-2020.2,1.30%,Mujeres
   Turkey,0.0,792,B R,2015-2020.2,8.10%,Mujeres
   United Arab Emirates,0.0,784,C R,2015-2020.2,1.70%,Mujeres
   Yemen,0.0,887,C R,2015-2020.2,-2.00%,Mujeres
   Belarus,0.0,112,B,2015-2020.2,-0.30%,Mujeres
   Bulgaria,0.0,100,B,2015-2020.2,7.50%,Mujeres
   Czechia,0.0,203,C,2015-2020.2,5.00%,Mujeres
   Hungary,0.0,348,B,2015-2020.2,3.20%,Mujeres
   Poland,0.0,616,B,2015-2020.2,3.70%,Mujeres
   Republic of Moldova*,0.0,498,B,2015-2020.2,-0.40%,Mujeres
   Romania,0.0,642,B,2015-2020.2,17.30%,Mujeres
   Russian Federation,0.0,643,B,2015-2020.2,0.00%,Mujeres
   Slovakia,0.0,703,B,2015-2020.2,1.70%,Mujeres
   Ukraine*,0.0,804,B,2015-2020.2,0.30%,Mujeres
   Channel Islands*,6.0,830,B,2015-2020.2,0.40%,Mujeres
   Denmark*,7.0,208,B,2015-2020.2,3.50%,Mujeres
   Estonia,0.0,233,B,2015-2020.2,-0.40%,Mujeres
   Faroe Islands*,8.0,234,B,2015-2020.2,3.80%,Mujeres
   Finland*,0.0,246,B,2015-2020.2,3.70%,Mujeres
   Iceland,0.0,352,B,2015-2020.2,7.90%,Mujeres
   Ireland,0.0,372,B,2015-2020.2,2.60%,Mujeres
   Isle of Man*,9.0,833,B,2015-2020.2,0.40%,Mujeres
   Latvia,0.0,428,B,2015-2020.2,-2.50%,Mujeres
   Lithuania,0.0,440,B,2015-2020.2,-1.70%,Mujeres
   Norway*,0.0,578,B,2015-2020.2,2.90%,Mujeres
   Sweden,0.0,752,B,2015-2020.2,4.00%,Mujeres
   United Kingdom*,10.0,826,B,2015-2020.2,2.20%,Mujeres
   Albania,0.0,8,B,2015-2020.2,-1.30%,Mujeres
   Andorra,0.0,20,C,2015-2020.2,1.40%,Mujeres
   Bosnia and Herzegovina,0.0,70,I R,2015-2020.2,-1.00%,Mujeres
   Croatia,0.0,191,B,2015-2020.2,-1.20%,Mujeres
   Gibraltar*,11.0,292,B,2015-2020.2,0.20%,Mujeres
   Greece,0.0,300,B,2015-2020.2,0.70%,Mujeres
   Holy See*,0.0,336,I,2015-2020.2,1.10%,Mujeres
   Italy,0.0,380,B,2015-2020.2,1.50%,Mujeres
   Malta,0.0,470,B,2015-2020.2,13.90%,Mujeres
   Montenegro,0.0,499,B,2015-2020.2,-0.20%,Mujeres
   North Macedonia,0.0,807,B,2015-2020.2,0.10%,Mujeres
   Portugal,0.0,620,B,2015-2020.2,2.30%,Mujeres
   San Marino,0.0,674,C,2015-2020.2,1.80%,Mujeres
   Serbia*,0.0,688,B,2015-2020.2,0.40%,Mujeres
   Slovenia,0.0,705,B,2015-2020.2,2.20%,Mujeres
   Spain*,0.0,724,B,2015-2020.2,3.40%,Mujeres
   Austria,0.0,40,B,2015-2020.2,2.90%,Mujeres
   Belgium,0.0,56,B,2015-2020.2,2.20%,Mujeres
   France*,12.0,250,B,2015-2020.2,1.50%,Mujeres
   Germany,0.0,276,B,2015-2020.2,8.40%,Mujeres
   Liechtenstein,0.0,438,B,2015-2020.2,1.70%,Mujeres
   Luxembourg,0.0,442,B,2015-2020.2,3.50%,Mujeres
   Monaco,0.0,492,B,2015-2020.2,0.50%,Mujeres
   Netherlands*,13.0,528,B,2015-2020.2,3.20%,Mujeres
   Switzerland,0.0,756,B,2015-2020.2,1.90%,Mujeres
   Anguilla*,14.0,660,B R,2015-2020.2,0.90%,Mujeres
   Antigua and Barbuda,0.0,28,B R,2015-2020.2,0.90%,Mujeres
   Aruba*,15.0,533,B R,2015-2020.2,7.60%,Mujeres
   Bahamas,0.0,44,B R,2015-2020.2,1.40%,Mujeres
   Barbados,0.0,52,B R,2015-2020.2,0.20%,Mujeres
"   Bonaire, Sint Eustatius and Saba*",16.0,535,B,2015-2020.2,0.00%,Mujeres
   British Virgin Islands*,18.0,92,B R,2015-2020.2,2.50%,Mujeres
   Cayman Islands*,19.0,136,C R,2015-2020.2,2.10%,Mujeres
   Cuba,0.0,192,B,2015-2020.2,-8.50%,Mujeres
   Curaçao*,20.0,531,B R,2015-2020.2,7.50%,Mujeres
   Dominica,0.0,212,B,2015-2020.2,0.50%,Mujeres
   Dominican Republic,0.0,214,B R,2015-2020.2,2.40%,Mujeres
   Grenada,0.0,308,B,2015-2020.2,2.00%,Mujeres
   Guadeloupe*,21.0,312,B,2015-2020.2,0.00%,Mujeres
   Haiti,0.0,332,B R,2015-2020.2,0.90%,Mujeres
   Jamaica,0.0,388,B R,2015-2020.2,0.40%,Mujeres
   Martinique*,22.0,474,B R,2015-2020.2,-0.20%,Mujeres
   Montserrat*,23.0,500,B,2015-2020.2,0.40%,Mujeres
   Puerto Rico*,24.0,630,B,2015-2020.2,-2.50%,Mujeres
   Saint Kitts and Nevis,0.0,659,B R,2015-2020.2,0.70%,Mujeres
   Saint Lucia,0.0,662,B R,2015-2020.2,-0.70%,Mujeres
   Saint Vincent and the Grenadines,0.0,670,B R,2015-2020.2,0.10%,Mujeres
   Sint Maarten (Dutch part)*,25.0,534,B R,2015-2020.2,1.10%,Mujeres
   Trinidad and Tobago,0.0,780,B R,2015-2020.2,8.80%,Mujeres
   Turks and Caicos Islands*,26.0,796,B R,2015-2020.2,2.50%,Mujeres
   United States Virgin Islands*,27.0,850,B,2015-2020.2,0.00%,Mujeres
   Belize,0.0,84,B R ,2015-2020.2,2.60%,Mujeres
   Costa Rica,0.0,188,B R,2015-2020.2,3.70%,Mujeres
   El Salvador,0.0,222,B R,2015-2020.2,0.30%,Mujeres
   Guatemala,0.0,320,B R,2015-2020.2,2.50%,Mujeres
   Honduras,0.0,340,B R,2015-2020.2,0.40%,Mujeres
   Mexico,0.0,484,B R,2015-2020.2,3.30%,Mujeres
   Nicaragua,0.0,558,B R,2015-2020.2,0.90%,Mujeres
   Panama,0.0,591,B R,2015-2020.2,9.70%,Mujeres
   Argentina,0.0,32,B R,2015-2020.2,1.60%,Mujeres
   Bolivia (Plurinational State of),0.0,68,B R,2015-2020.2,2.80%,Mujeres
   Brazil,0.0,76,B R,2015-2020.2,8.40%,Mujeres
   Chile,0.0,152,B,2015-2020.2,18.70%,Mujeres
   Colombia,0.0,170,B,2015-2020.2,51.00%,Mujeres
   Ecuador,0.0,218,B R,2015-2020.2,14.10%,Mujeres
   Falkland Islands (Malvinas)*,28.0,238,B,2015-2020.2,4.40%,Mujeres
   French Guiana*,29.0,254,B R,2015-2020.2,2.30%,Mujeres
   Guyana,0.0,328,B R,2015-2020.2,29.20%,Mujeres
   Paraguay,0.0,600,B R,2015-2020.2,1.60%,Mujeres
   Peru,0.0,604,B R,2015-2020.2,44.30%,Mujeres
   Suriname,0.0,740,C R,2015-2020.2,1.90%,Mujeres
   Uruguay,0.0,858,B R,2015-2020.2,5.70%,Mujeres
   Venezuela (Bolivarian Republic of),0.0,862,B R,2015-2020.2,-0.90%,Mujeres
   Bermuda*,30.0,60,B,2015-2020.2,0.50%,Mujeres
   Canada,0.0,124,B,2015-2020.2,1.60%,Mujeres
   Greenland*,31.0,304,B,2015-2020.2,0.20%,Mujeres
   Saint Pierre and Miquelon*,32.0,666,B,2015-2020.2,0.20%,Mujeres
   United States of America*,33.0,840,B,2015-2020.2,1.10%,Mujeres
   Australia*,0.0,36,B,2015-2020.2,2.70%,Mujeres
   New Zealand*,34.0,554,B,2015-2020.2,5.70%,Mujeres
   Fiji,0.0,242,B R,2015-2020.2,0.50%,Mujeres
   New Caledonia*,0.0,540,B,2015-2020.2,1.30%,Mujeres
   Papua New Guinea,0.0,598,C R,2015-2020.2,-0.10%,Mujeres
   Solomon Islands,0.0,90,B R,2015-2020.2,-0.50%,Mujeres
   Vanuatu,0.0,548,B R,2015-2020.2,0.40%,Mujeres
   Guam*,35.0,316,B,2015-2020.2,1.10%,Mujeres
   Kiribati,0.0,296,B,2015-2020.2,1.30%,Mujeres
   Marshall Islands,0.0,584,B,2015-2020.2,0.10%,Mujeres
   Micronesia (Fed. States of),0.0,583,B,2015-2020.2,0.50%,Mujeres
   Nauru,0.0,520,C R,2015-2020.2,2.50%,Mujeres
